INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,ALINAN,STHAR_HTUR,TERMIN,SIPARIS_TARIHINDEN_GECEN_GUN,TERMINE_KALAN_GUN,KALAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA
703488,2025-08-15,SAS25001946,1,D00003,320.01.0036,5000,361.4587,5000,YERLİ,2025-09-05,349,,0,2,40.85,03,DG1,44242.1909,KAPALI,2025,8,33
703489,2025-08-15,SAS25001946,2,D00010,320.01.0036,500,279.4797,500,YERLİ,2025-08-25,349,,0,2,40.85,03,DG1,3420.8042,KAPALI,2025,8,33
703490,2025-08-15,SAS25001946,3,D00005,320.01.0036,1000,364.8193,1000,YERLİ,2025-11-13,349,,0,2,40.85,03,DG1,8930.705,KAPALI,2025,8,33
703491,2025-08-18,SAS25001947,1,H00015,320.01.0001,1000,53.9047,1000,YERLİ,2025-09-02,346,,0,2,40.85,02,HM1,1319.5765,KAPALI,2025,8,34
703492,2025-08-18,SAS25001947,2,D00007,320.01.0001,1000,94.3075,1000,YERLİ,2025-09-02,346,,0,2,40.85,03,DG1,2308.6291,KAPALI,2025,8,34
703493,2025-08-18,SAS25001948,1,H00016,320.01.0002,250,95.1065,250,YERLİ,2025-09-02,346,,0,2,40.85,02,HM1,582.0471,KAPALI,2025,8,34
703494,2025-08-18,SAS25001948,2,D00009,320.01.0002,2000,269.967,2000,YERLİ,2025-08-28,346,,0,2,40.85,03,DG1,13217.4786,KAPALI,2025,8,34
703495,2025-08-18,SAS25001949,1,D00005,320.01.0017,5000,353.8782,5000,YERLİ,2025-09-17,346,,0,2,40.85,03,DG1,43314.3452,KAPALI,2025,8,34
703496,2025-08-19,SAS25001950,1,H00010,320.01.0015,1000,28.0729,1000,YERLİ,2025-09-18,345,,0,2,40.85,02,HM1,687.2191,KAPALI,2025,8,34
703497,2025-08-19,SAS25001950,2,D00010,320.01.0015,500,226.0188,500,YERLİ,2025-09-09,345,,0,2,40.85,03,DG1,2766.448,KAPALI,2025,8,34
703498,2025-08-19,SAS25001951,1,D00010,320.01.0012,1000,227.1066,1000,YERLİ,2025-08-29,345,,0,2,40.85,03,DG1,5559.5251,KAPALI,2025,8,34
703499,2025-08-20,SAS25001952,1,D00008,320.01.0001,2000,418.842,2000,YERLİ,2025-09-04,344,,0,2,40.85,03,DG1,20506.3403,KAPALI,2025,8,34
703500,2025-08-20,SAS25001953,1,H00004,320.01.0049,120,87.6203,120,YERLİ,2025-08-30,344,,0,2,40.85,02,HM1,257.3913,KAPALI,2025,8,34
703501,2025-08-20,SAS25001953,2,D00012,320.01.0049,10000,145.6103,10000,YERLİ,2025-11-18,344,,0,2,40.85,03,DG1,35645.1163,KAPALI,2025,8,34
703502,2025-08-21,SAS25001954,1,H00009,320.01.0045,5000,90.7891,5000,YERLİ,2025-10-05,343,,0,2,40.85,02,HM1,11112.4969,KAPALI,2025,8,34
703503,2025-08-21,SAS25001954,2,H00010,320.01.0045,500,28.4794,500,YERLİ,2025-11-19,343,,0,2,40.85,02,HM1,348.5851,KAPALI,2025,8,34
703504,2025-08-21,SAS25001955,1,H00010,320.01.0001,1000,24.9184,1000,YERLİ,2025-09-11,343,,0,2,40.85,02,HM1,609.9976,KAPALI,2025,8,34
703505,2025-08-21,SAS25001955,2,H00010,320.01.0001,2000,30.932,2000,YERLİ,2025-09-05,343,,0,2,40.85,02,HM1,1514.4186,KAPALI,2025,8,34
703506,2025-08-21,SAS25001956,1,H00012,320.01.0011,10000,35.8103,10000,YERLİ,2025-09-20,343,,0,2,40.85,02,HM1,8766.2913,KAPALI,2025,8,34
703507,2025-08-21,SAS25001957,1,H00007,320.01.0004,500,61.1982,500,YERLİ,2025-11-19,343,,0,2,40.85,02,HM1,749.06,KAPALI,2025,8,34
703508,2025-08-21,SAS25001957,2,D00006,320.01.0004,250,358.8021,250,YERLİ,2025-09-20,343,,0,2,40.85,03,DG1,2195.8513,KAPALI,2025,8,34
703509,2025-08-21,SAS25001958,1,H00003,320.01.0004,1000,102.9815,1000,YERLİ,2025-09-05,343,,0,2,40.85,02,HM1,2520.967,KAPALI,2025,8,34
703510,2025-08-21,SAS25001958,2,D00001,320.01.0004,500,40.1024,500,YERLİ,2025-11-19,343,,0,2,40.85,03,DG1,490.8494,KAPALI,2025,8,34
703511,2025-08-21,SAS25001958,3,H00001,320.01.0004,1000,58.0477,1000,YERLİ,2025-09-05,343,,0,2,40.85,02,HM1,1420.9963,KAPALI,2025,8,34
703512,2025-08-22,SAS25001959,1,H00016,320.01.0001,10000,100.1151,10000,YERLİ,2025-11-20,342,,0,2,40.85,02,HM1,24507.9804,KAPALI,2025,8,34
703513,2025-08-22,SAS25001959,2,H00015,320.01.0001,250,56.2478,250,YERLİ,2025-09-06,342,,0,2,40.85,02,HM1,344.2338,KAPALI,2025,8,34
703514,2025-08-22,SAS25001959,3,D00009,320.01.0001,250,277.8944,250,YERLİ,2025-09-01,342,,0,2,40.85,03,DG1,1700.7001,KAPALI,2025,8,34
703515,2025-08-22,SAS25001960,1,D00012,320.01.0002,1000,155.2018,1000,YERLİ,2025-09-01,342,,0,2,40.85,03,DG1,3799.3097,KAPALI,2025,8,34
703516,2025-08-22,SAS25001961,1,H00013,320.01.0037,5000,121.8162,5000,İTHAL,2025-10-21,342,,0,2,40.85,02,HM1,14910.1836,KAPALI,2025,8,34
703517,2025-08-22,SAS25001961,2,H00005,320.01.0037,1000,70.8404,1000,İTHAL,2025-09-06,342,,0,2,40.85,02,HM1,1734.1591,KAPALI,2025,8,34
703518,2025-08-22,SAS25001962,1,D00009,320.01.0039,10000,317.926,10000,YERLİ,2025-09-21,342,,0,2,40.85,03,DG1,77827.6622,KAPALI,2025,8,34
703519,2025-08-22,SAS25001962,2,H00004,320.01.0039,1000,80.5972,1000,YERLİ,2025-09-21,342,,0,2,40.85,02,HM1,1973.0037,KAPALI,2025,8,34
703520,2025-08-25,SAS25001963,1,D00010,320.01.0006,10000,222.7035,10000,YERLİ,2025-10-09,339,,0,2,40.85,03,DG1,54517.3807,KAPALI,2025,8,35
703521,2025-08-25,SAS25001963,2,D00006,320.01.0006,2000,396.0301,2000,YERLİ,2025-09-15,339,,0,2,40.85,03,DG1,19389.4786,KAPALI,2025,8,35
703522,2025-08-25,SAS25001964,1,H00006,320.01.0002,2000,132.1365,2000,YERLİ,2025-09-09,339,,0,2,40.85,02,HM1,6469.3513,KAPALI,2025,8,35
703523,2025-08-25,SAS25001965,1,H00007,320.01.0001,5000,61.667,5000,YERLİ,2025-11-23,339,,0,2,40.85,02,HM1,7547.9804,KAPALI,2025,8,35
703524,2025-08-25,SAS25001965,2,D00010,320.01.0001,2000,233.0122,2000,YERLİ,2025-09-09,339,,0,2,40.85,03,DG1,11408.186,KAPALI,2025,8,35
703525,2025-08-25,SAS25001966,1,D00001,320.01.0008,10000,48.554,10000,YERLİ,2025-09-09,339,,0,2,40.85,03,DG1,11885.9241,KAPALI,2025,8,35
703526,2025-08-25,SAS25001966,2,H00015,320.01.0008,10000,52.9731,10000,YERLİ,2025-09-09,339,,0,2,40.85,02,HM1,12967.7111,KAPALI,2025,8,35
703527,2025-08-25,SAS25001966,3,D00010,320.01.0008,120,228.6875,120,YERLİ,2025-10-24,339,,0,2,40.85,03,DG1,671.787,KAPALI,2025,8,35
703528,2025-08-26,SAS25001967,1,H00006,320.01.0007,120,131.0397,120,YERLİ,2025-09-16,338,,0,2,40.85,02,HM1,384.9391,KAPALI,2025,8,35
703529,2025-08-26,SAS25001968,1,D00001,320.01.0001,120,49.3425,60,YERLİ,2025-09-25,338,-308,60,2,40.85,03,DG1,144.9474,ACIK,2025,8,35
703530,2025-08-26,SAS25001968,2,H00008,320.01.0001,2000,68.1161,2000,YERLİ,2025-11-24,338,,0,2,40.85,02,HM1,3334.9376,KAPALI,2025,8,35
703531,2025-08-27,SAS25001969,1,H00015,320.01.0015,2000,48.2206,2000,YERLİ,2025-09-26,337,,0,2,40.85,02,HM1,2360.8617,KAPALI,2025,8,35
703532,2025-08-27,SAS25001969,2,H00002,320.01.0015,10000,23.2096,10000,YERLİ,2025-10-11,337,,0,2,40.85,02,HM1,5681.6646,KAPALI,2025,8,35
703533,2025-08-27,SAS25001970,1,D00002,320.01.0012,5000,84.7501,5000,YERLİ,2025-09-17,337,,0,2,40.85,03,DG1,10373.3293,KAPALI,2025,8,35
703534,2025-08-27,SAS25001970,2,D00010,320.01.0012,10000,232.3453,10000,YERLİ,2025-10-26,337,,0,2,40.85,03,DG1,56877.6744,KAPALI,2025,8,35
703535,2025-08-28,SAS25001971,1,D00003,320.01.0002,2000,412.8155,2000,YERLİ,2025-09-07,336,,0,2,40.85,03,DG1,20211.2852,KAPALI,2025,8,35
703536,2025-08-28,SAS25001971,2,H00005,320.01.0002,500,66.3714,500,YERLİ,2025-09-07,336,,0,2,40.85,02,HM1,812.3794,KAPALI,2025,8,35
703537,2025-08-28,SAS25001972,1,H00015,320.01.0001,500,54.2137,500,YERLİ,2025-09-07,336,,0,2,40.85,02,HM1,663.5704,KAPALI,2025,8,35
703538,2025-08-28,SAS25001972,2,D00006,320.01.0001,1000,363.1766,1000,YERLİ,2025-10-12,336,,0,2,40.85,03,DG1,8890.492,KAPALI,2025,8,35
703539,2025-08-28,SAS25001973,1,D00003,320.01.0043,500,405.5381,500,İTHAL,2025-09-18,336,,0,2,40.85,03,DG1,4963.7466,KAPALI,2025,8,35
703540,2025-08-29,SAS25001974,1,H00008,320.01.0003,10000,72.5683,0,İTHAL,2025-09-28,335,-305,10000,2,40.85,02,HM1,17764.5777,ACIK,2025,8,35
703541,2025-08-29,SAS25001975,1,D00009,320.01.0004,1000,308.4733,1000,YERLİ,2025-11-27,335,,0,2,40.85,03,DG1,7551.366,KAPALI,2025,8,35
703542,2025-09-01,SAS25001976,1,H00013,320.01.0004,1000,123.5877,1000,YERLİ,2025-10-31,332,,0,2,41.5,02,HM1,2978.0169,KAPALI,2025,9,36
703543,2025-09-01,SAS25001976,2,D00012,320.01.0004,1000,147.888,1000,YERLİ,2025-10-16,332,,0,2,41.5,03,DG1,3563.5663,KAPALI,2025,9,36
703544,2025-09-01,SAS25001976,3,D00009,320.01.0004,500,341.9031,500,YERLİ,2025-10-31,332,,0,2,41.5,03,DG1,4119.3145,KAPALI,2025,9,36
703545,2025-09-01,SAS25001977,1,H00005,320.01.0002,1000,60.409,1000,YERLİ,2025-10-31,332,,0,2,41.5,02,HM1,1455.6386,KAPALI,2025,9,36
703546,2025-09-01,SAS25001977,2,H00008,320.01.0002,500,76.3634,500,YERLİ,2025-11-30,332,,0,2,41.5,02,HM1,920.041,KAPALI,2025,9,36
703547,2025-09-01,SAS25001978,1,H00008,320.01.0014,250,78.4755,250,YERLİ,2025-10-16,332,,0,2,41.5,02,HM1,472.744,KAPALI,2025,9,36
703548,2025-09-01,SAS25001978,2,H00003,320.01.0014,250,85.0379,250,YERLİ,2025-11-30,332,,0,2,41.5,02,HM1,512.2765,KAPALI,2025,9,36
703549,2025-09-01,SAS25001978,3,H00007,320.01.0014,250,62.249,250,YERLİ,2025-10-01,332,,0,2,41.5,02,HM1,374.994,KAPALI,2025,9,36
703550,2025-09-01,SAS25001979,1,H00004,320.01.0034,2000,91.0464,2000,YERLİ,2025-09-11,332,,0,2,41.5,02,HM1,4387.7783,KAPALI,2025,9,36
703551,2025-09-02,SAS25001980,1,H00002,320.01.0007,250,22.6868,250,YERLİ,2025-09-17,331,,0,2,41.5,02,HM1,136.6675,KAPALI,2025,9,36
703552,2025-09-02,SAS25001981,1,H00003,320.01.0016,10000,97.4702,10000,YERLİ,2025-10-02,331,,0,2,41.5,02,HM1,23486.7952,KAPALI,2025,9,36
703553,2025-09-02,SAS25001982,1,D00004,320.01.0021,2000,86.8733,2000,YERLİ,2025-12-01,331,,0,2,41.5,03,DG1,4186.6651,KAPALI,2025,9,36
703554,2025-09-02,SAS25001982,2,H00014,320.01.0021,5000,47.1639,5000,YERLİ,2025-10-17,331,,0,2,41.5,02,HM1,5682.3976,KAPALI,2025,9,36
703555,2025-09-02,SAS25001982,3,D00010,320.01.0021,500,263.7625,250,YERLİ,2025-10-17,331,-286,250,2,41.5,03,DG1,3177.8614,ACIK,2025,9,36
703556,2025-09-03,SAS25001983,1,H00002,320.01.0001,10000,26.3971,10000,YERLİ,2025-09-13,330,,0,2,41.5,02,HM1,6360.747,KAPALI,2025,9,36
703557,2025-09-03,SAS25001984,1,D00011,320.01.0038,500,12.5948,500,YERLİ,2025-12-02,330,,0,2,41.5,03,DG1,151.7446,KAPALI,2025,9,36
703558,2025-09-03,SAS25001985,1,H00011,320.01.0001,5000,43.5581,5000,YERLİ,2025-09-18,330,,0,2,41.5,02,HM1,5247.9639,KAPALI,2025,9,36
703559,2025-09-03,SAS25001985,2,D00007,320.01.0001,120,91.9076,120,YERLİ,2025-09-13,330,,0,2,41.5,03,DG1,265.7569,KAPALI,2025,9,36
703560,2025-09-04,SAS25001986,1,H00015,320.01.0001,2000,48.4051,2000,YERLİ,2025-11-03,329,,0,2,41.5,02,HM1,2332.7759,KAPALI,2025,9,36
703561,2025-09-04,SAS25001987,1,H00009,320.01.0007,2000,96.3303,2000,YERLİ,2025-09-19,329,,0,2,41.5,02,HM1,4642.4241,KAPALI,2025,9,36
703562,2025-09-04,SAS25001987,2,D00008,320.01.0007,250,347.5407,250,YERLİ,2025-09-25,329,,0,2,41.5,03,DG1,2093.6187,KAPALI,2025,9,36
703563,2025-09-04,SAS25001988,1,H00006,320.01.0019,10000,143.4683,0,YERLİ,2025-10-19,329,-284,10000,2,41.5,02,HM1,34570.6747,ACIK,2025,9,36
703564,2025-09-04,SAS25001988,2,D00011,320.01.0019,5000,11.2821,5000,YERLİ,2025-10-04,329,,0,2,41.5,03,DG1,1359.2892,KAPALI,2025,9,36
703565,2025-09-04,SAS25001988,3,H00004,320.01.0019,1000,81.988,1000,YERLİ,2025-09-19,329,,0,2,41.5,02,HM1,1975.6145,KAPALI,2025,9,36
703566,2025-09-08,SAS25001989,1,D00004,320.01.0003,250,83.9649,250,İTHAL,2025-10-08,325,,0,2,41.5,03,DG1,505.8127,KAPALI,2025,9,37
703567,2025-09-08,SAS25001989,2,H00012,320.01.0003,10000,40.5401,10000,İTHAL,2025-09-29,325,,0,2,41.5,02,HM1,9768.6988,KAPALI,2025,9,37
703568,2025-09-08,SAS25001990,1,H00005,320.01.0010,2000,73.9711,2000,YERLİ,2025-11-07,325,,0,2,41.5,02,HM1,3564.8723,KAPALI,2025,9,37
703569,2025-09-08,SAS25001991,1,H00016,320.01.0003,1000,104.2437,1000,İTHAL,2025-09-23,325,,0,2,41.5,02,HM1,2511.8964,KAPALI,2025,9,37
703570,2025-09-08,SAS25001992,1,D00011,320.01.0027,2000,10.6109,2000,YERLİ,2025-10-08,325,,0,2,41.5,03,DG1,511.3687,KAPALI,2025,9,37
703571,2025-09-08,SAS25001992,2,H00005,320.01.0027,10000,71.4962,10000,YERLİ,2025-10-23,325,,0,2,41.5,02,HM1,17228,KAPALI,2025,9,37
703572,2025-09-09,SAS25001993,1,H00010,320.01.0010,250,26.3244,250,YERLİ,2025-09-19,324,,0,2,41.5,02,HM1,158.5807,KAPALI,2025,9,37
703573,2025-09-09,SAS25001993,2,H00006,320.01.0010,2000,149.2039,2000,YERLİ,2025-12-08,324,,0,2,41.5,02,HM1,7190.5494,KAPALI,2025,9,37
703574,2025-09-09,SAS25001993,3,H00004,320.01.0010,250,100.3771,250,YERLİ,2025-10-24,324,,0,2,41.5,02,HM1,604.6813,KAPALI,2025,9,37
703575,2025-09-09,SAS25001994,1,D00012,320.01.0020,10000,157.9127,10000,YERLİ,2025-09-24,324,,0,2,41.5,03,DG1,38051.253,KAPALI,2025,9,37
703576,2025-09-09,SAS25001994,2,D00010,320.01.0020,120,285.2574,120,YERLİ,2025-10-24,324,,0,2,41.5,03,DG1,824.8407,KAPALI,2025,9,37
703577,2025-09-11,SAS25001995,1,H00013,320.01.0002,10000,120.0388,10000,YERLİ,2025-09-26,322,,0,2,41.5,02,HM1,28925.012,KAPALI,2025,9,37
703578,2025-09-11,SAS25001995,2,H00003,320.01.0002,250,101.5288,0,YERLİ,2025-10-11,322,-292,250,2,41.5,02,HM1,611.6193,ACIK,2025,9,37
703579,2025-09-11,SAS25001995,3,H00009,320.01.0002,1000,90.0929,1000,YERLİ,2025-11-10,322,,0,2,41.5,02,HM1,2170.9133,KAPALI,2025,9,37
703580,2025-09-12,SAS25001996,1,D00011,320.01.0001,10000,12.0624,10000,YERLİ,2025-10-27,321,,0,2,41.5,03,DG1,2906.6024,KAPALI,2025,9,37
703581,2025-09-12,SAS25001996,2,H00001,320.01.0001,1000,61.5277,1000,YERLİ,2025-09-27,321,,0,2,41.5,02,HM1,1482.5952,KAPALI,2025,9,37
703582,2025-09-12,SAS25001996,3,H00006,320.01.0001,10000,143.3286,10000,YERLİ,2025-11-11,321,,0,2,41.5,02,HM1,34537.012,KAPALI,2025,9,37
703583,2025-09-15,SAS25001997,1,D00011,320.01.0016,5000,11.7827,5000,YERLİ,2025-09-30,318,,0,2,41.5,03,DG1,1419.6024,KAPALI,2025,9,38
703584,2025-09-15,SAS25001997,2,H00005,320.01.0016,500,74.0861,500,YERLİ,2025-10-06,318,,0,2,41.5,02,HM1,892.6036,KAPALI,2025,9,38
703585,2025-09-15,SAS25001998,1,H00007,320.01.0028,500,63.9174,500,YERLİ,2025-11-14,318,,0,2,41.5,02,HM1,770.0892,KAPALI,2025,9,38
703586,2025-09-15,SAS25001999,1,H00005,320.01.0038,1000,68.9384,1000,YERLİ,2025-10-15,318,,0,2,41.5,02,HM1,1661.1663,KAPALI,2025,9,38
703587,2025-09-16,SAS25002000,1,D00010,320.01.0030,5000,241.2475,5000,YERLİ,2025-10-16,317,,0,2,41.5,03,DG1,29065.9639,KAPALI,2025,9,38
703588,2025-09-16,SAS25002001,1,H00008,320.01.0005,5000,86.4554,5000,YERLİ,2025-10-07,317,,0,2,41.5,02,HM1,10416.3133,KAPALI,2025,9,38
703589,2025-09-16,SAS25002002,1,H00010,320.01.0011,10000,31.7116,10000,YERLİ,2025-10-01,317,,0,2,41.5,02,HM1,7641.3494,KAPALI,2025,9,38
703590,2025-09-17,SAS25002003,1,D00008,320.01.0016,5000,420.112,5000,YERLİ,2025-10-02,316,,0,2,41.5,03,DG1,50615.9036,KAPALI,2025,9,38
703591,2025-09-17,SAS25002004,1,H00005,320.01.0005,10000,62.3313,10000,YERLİ,2025-12-16,316,,0,2,41.5,02,HM1,15019.5904,KAPALI,2025,9,38
703592,2025-09-17,SAS25002004,2,H00010,320.01.0005,500,25.5514,500,YERLİ,2025-12-16,316,,0,2,41.5,02,HM1,307.8482,KAPALI,2025,9,38
703593,2025-09-17,SAS25002005,1,H00005,320.01.0004,1000,65.0004,1000,YERLİ,2025-10-08,316,,0,2,41.5,02,HM1,1566.2747,KAPALI,2025,9,38
703594,2025-09-18,SAS25002006,1,H00004,320.01.0005,10000,100.4245,10000,YERLİ,2025-10-18,315,,0,2,41.5,02,HM1,24198.6747,KAPALI,2025,9,38
703595,2025-09-18,SAS25002006,2,H00007,320.01.0005,5000,54.8223,5000,YERLİ,2025-11-17,315,,0,2,41.5,02,HM1,6605.0964,KAPALI,2025,9,38
703596,2025-09-18,SAS25002007,1,H00011,320.01.0001,120,49.1717,120,YERLİ,2025-11-17,315,,0,2,41.5,02,HM1,142.1832,KAPALI,2025,9,38
703597,2025-09-18,SAS25002007,2,H00016,320.01.0001,1000,102.3302,1000,YERLİ,2025-10-09,315,,0,2,41.5,02,HM1,2465.788,KAPALI,2025,9,38
703598,2025-09-18,SAS25002007,3,H00004,320.01.0001,10000,80.313,10000,YERLİ,2025-10-09,315,,0,2,41.5,02,HM1,19352.5301,KAPALI,2025,9,38
703599,2025-09-19,SAS25002008,1,D00012,320.01.0003,10000,154.0232,10000,İTHAL,2025-09-29,314,,0,2,41.5,03,DG1,37114.0241,KAPALI,2025,9,38
703600,2025-09-19,SAS25002008,2,D00012,320.01.0003,1000,161.9007,1000,İTHAL,2025-11-03,314,,0,2,41.5,03,DG1,3901.2217,KAPALI,2025,9,38
703601,2025-09-19,SAS25002008,3,H00012,320.01.0003,2000,40.4391,2000,İTHAL,2025-12-18,314,,0,2,41.5,02,HM1,1948.8723,KAPALI,2025,9,38
703602,2025-09-19,SAS25002009,1,D00006,320.01.0002,5000,410.551,5000,YERLİ,2025-10-19,314,,0,2,41.5,03,DG1,49463.9759,KAPALI,2025,9,38
703603,2025-09-19,SAS25002009,2,H00008,320.01.0002,120,78.8409,120,YERLİ,2025-11-03,314,,0,2,41.5,02,HM1,227.9737,KAPALI,2025,9,38
703604,2025-09-19,SAS25002009,3,H00012,320.01.0002,5000,36.9922,5000,YERLİ,2025-11-18,314,,0,2,41.5,02,HM1,4456.8916,KAPALI,2025,9,38
703605,2025-09-22,SAS25002010,1,D00007,320.01.0014,10000,89.1191,10000,YERLİ,2025-12-21,311,,0,2,41.5,03,DG1,21474.4819,KAPALI,2025,9,39
703606,2025-09-22,SAS25002010,2,D00004,320.01.0014,250,94.7253,250,YERLİ,2025-10-22,311,,0,2,41.5,03,DG1,570.6343,KAPALI,2025,9,39
703607,2025-09-22,SAS25002011,1,D00004,320.01.0009,10000,91.4525,10000,YERLİ,2025-11-06,311,,0,2,41.5,03,DG1,22036.747,KAPALI,2025,9,39
703608,2025-09-22,SAS25002011,2,H00012,320.01.0009,2000,39.0494,2000,YERLİ,2025-11-06,311,,0,2,41.5,02,HM1,1881.8988,KAPALI,2025,9,39
703609,2025-09-24,SAS25002012,1,H00004,320.01.0034,1000,96.5705,1000,YERLİ,2025-10-15,309,,0,2,41.5,02,HM1,2327,KAPALI,2025,9,39
703610,2025-09-24,SAS25002013,1,H00003,320.01.0014,120,104.7054,120,YERLİ,2025-11-08,309,,0,2,41.5,02,HM1,302.7626,KAPALI,2025,9,39
703611,2025-09-24,SAS25002013,2,H00014,320.01.0014,10000,43.814,10000,YERLİ,2025-11-23,309,,0,2,41.5,02,HM1,10557.5904,KAPALI,2025,9,39
703612,2025-09-24,SAS25002014,1,H00008,320.01.0003,120,71.6536,120,İTHAL,2025-10-04,309,,0,2,41.5,02,HM1,207.1911,KAPALI,2025,9,39
703613,2025-09-24,SAS25002015,1,D00009,320.01.0002,10000,338.3755,10000,YERLİ,2025-10-04,309,,0,2,41.5,03,DG1,81536.2651,KAPALI,2025,9,39
703614,2025-09-24,SAS25002016,1,H00003,320.01.0001,10000,96.2454,10000,YERLİ,2025-11-23,309,,0,2,41.5,02,HM1,23191.6627,KAPALI,2025,9,39
703615,2025-09-24,SAS25002016,2,D00009,320.01.0001,250,319.2037,250,YERLİ,2025-11-08,309,,0,2,41.5,03,DG1,1922.9139,KAPALI,2025,9,39
703616,2025-09-24,SAS25002017,1,H00015,320.01.0011,5000,46.6918,5000,YERLİ,2025-11-08,309,,0,2,41.5,02,HM1,5625.5181,KAPALI,2025,9,39
703617,2025-09-24,SAS25002017,2,H00008,320.01.0011,10000,81.0935,10000,YERLİ,2025-10-24,309,,0,2,41.5,02,HM1,19540.6024,KAPALI,2025,9,39
703618,2025-09-24,SAS25002018,1,D00010,320.01.0008,250,235.6162,125,YERLİ,2025-10-15,309,-288,125,2,41.5,03,DG1,1419.3747,ACIK,2025,9,39
703619,2025-09-24,SAS25002018,2,H00015,320.01.0008,250,51.5155,250,YERLİ,2025-10-09,309,,0,2,41.5,02,HM1,310.3343,KAPALI,2025,9,39
703620,2025-09-24,SAS25002018,3,D00011,320.01.0008,1000,12.4502,1000,YERLİ,2025-10-09,309,,0,2,41.5,03,DG1,300.0048,KAPALI,2025,9,39
703621,2025-09-24,SAS25002019,1,H00016,320.01.0003,2000,107.6803,2000,İTHAL,2025-10-15,309,,0,2,41.5,02,HM1,5189.412,KAPALI,2025,9,39
703622,2025-09-24,SAS25002019,2,D00010,320.01.0003,10000,277.1994,10000,İTHAL,2025-11-08,309,,0,2,41.5,03,DG1,66795.0361,KAPALI,2025,9,39
703623,2025-09-26,SAS25002020,1,H00003,320.01.0021,1000,88.8759,1000,YERLİ,2025-10-26,307,,0,2,41.5,02,HM1,2141.588,KAPALI,2025,9,39
703624,2025-09-26,SAS25002020,2,D00003,320.01.0021,1000,351.7846,1000,YERLİ,2025-10-17,307,,0,2,41.5,03,DG1,8476.7373,KAPALI,2025,9,39
703625,2025-09-26,SAS25002021,1,H00011,320.01.0036,500,43.466,500,YERLİ,2025-10-11,307,,0,2,41.5,02,HM1,523.6867,KAPALI,2025,9,39
703626,2025-09-26,SAS25002021,2,H00009,320.01.0036,120,93.6188,60,YERLİ,2025-11-25,307,-247,60,2,41.5,02,HM1,270.705,ACIK,2025,9,39
703627,2025-09-26,SAS25002021,3,D00003,320.01.0036,1000,395.6237,1000,YERLİ,2025-10-26,307,,0,2,41.5,03,DG1,9533.1012,KAPALI,2025,9,39
703628,2025-09-26,SAS25002022,1,H00007,320.01.0002,120,54.2722,120,YERLİ,2025-10-11,307,,0,2,41.5,02,HM1,156.9317,KAPALI,2025,9,39
703629,2025-09-26,SAS25002022,2,D00008,320.01.0002,1000,411.0514,1000,YERLİ,2025-10-06,307,,0,2,41.5,03,DG1,9904.853,KAPALI,2025,9,39
703630,2025-09-26,SAS25002023,1,H00007,320.01.0002,120,53.4858,120,YERLİ,2025-10-26,307,,0,2,41.5,02,HM1,154.6577,KAPALI,2025,9,39
703631,2025-09-29,SAS25002024,1,H00012,320.01.0022,250,40.6154,250,YERLİ,2025-11-13,304,,0,2,41.5,02,HM1,244.6711,KAPALI,2025,9,40
703632,2025-09-29,SAS25002025,1,H00016,320.01.0008,10000,108.2524,10000,YERLİ,2025-10-20,304,,0,2,41.5,02,HM1,26084.9157,KAPALI,2025,9,40
703633,2025-09-29,SAS25002025,2,D00010,320.01.0008,250,255.9979,250,YERLİ,2025-12-28,304,,0,2,41.5,03,DG1,1542.156,KAPALI,2025,9,40
703634,2025-09-29,SAS25002025,3,H00002,320.01.0008,2000,28.2844,2000,YERLİ,2025-10-14,304,,0,2,41.5,02,HM1,1363.1036,KAPALI,2025,9,40
703635,2025-09-30,SAS25002026,1,H00008,320.01.0001,2000,84.2079,2000,YERLİ,2025-10-21,303,,0,2,41.5,02,HM1,4058.212,KAPALI,2025,9,40
703636,2025-09-30,SAS25002027,1,H00012,320.01.0004,10000,37.6089,10000,YERLİ,2025-10-30,303,,0,2,41.5,02,HM1,9062.3855,KAPALI,2025,9,40
703637,2025-09-30,SAS25002027,2,D00002,320.01.0004,10000,80.0046,10000,YERLİ,2025-10-21,303,,0,2,41.5,03,DG1,19278.2169,KAPALI,2025,9,40
703638,2025-09-30,SAS25002028,1,H00010,320.01.0006,10000,26.4897,10000,YERLİ,2025-11-14,303,,0,2,41.5,02,HM1,6383.0602,KAPALI,2025,9,40
703639,2025-09-30,SAS25002029,1,H00006,320.01.0017,5000,127.6745,5000,YERLİ,2025-11-29,303,,0,2,41.5,02,HM1,15382.4699,KAPALI,2025,9,40
703640,2025-10-01,SAS25002030,1,H00007,320.01.0052,5000,58.9501,5000,YERLİ,2025-10-22,302,,0,2,42.15,02,HM1,6992.8944,KAPALI,2025,10,40
703641,2025-10-01,SAS25002031,1,H00004,320.01.0004,1000,100.1663,1000,YERLİ,2025-11-30,302,,0,2,42.15,02,HM1,2376.4247,KAPALI,2025,10,40
703642,2025-10-01,SAS25002031,2,H00007,320.01.0004,120,61.8618,120,YERLİ,2025-10-22,302,,0,2,42.15,02,HM1,176.119,KAPALI,2025,10,40
