INCKEYNO,STHAR_TARIH,FISNO,SIRA,STOK_KODU,STHAR_CARIKOD,STHAR_GCMIK,STHAR_NF,ALINAN,STHAR_HTUR,TERMIN,SIPARIS_TARIHINDEN_GECEN_GUN,TERMINE_KALAN_GUN,KALAN,STHAR_GCKOD,DOLAR_KURU,STHAR_KOD1,STHAR_KOD2,TUTAR_USD,DURUM,YIL,AY,HAFTA
703856,2025-11-21,SAS25002138,1,H00003,320.01.0004,1000,48.1626,1000,YERLİ,2025-12-06,251,,0,2,42.8,02,HM1,1125.2944,KAPALI,2025,11,47
703857,2025-11-21,SAS25002138,2,D00001,320.01.0004,500,330.796,500,YERLİ,2026-02-19,251,,0,2,42.8,03,DG1,3864.4393,KAPALI,2025,11,47
703858,2025-11-21,SAS25002138,3,H00001,320.01.0004,1000,61.5329,1000,YERLİ,2025-12-06,251,,0,2,42.8,02,HM1,1437.6846,KAPALI,2025,11,47
703859,2025-11-24,SAS25002139,1,H00016,320.01.0001,10000,57.2734,10000,YERLİ,2026-02-22,248,,0,2,42.8,02,HM1,13381.6355,KAPALI,2025,11,48
703860,2025-11-24,SAS25002139,2,H00015,320.01.0001,250,38.3988,250,YERLİ,2025-12-09,248,,0,2,42.8,02,HM1,224.2921,KAPALI,2025,11,48
703861,2025-11-24,SAS25002139,3,D00009,320.01.0001,250,83.6351,250,YERLİ,2025-12-04,248,,0,2,42.8,03,DG1,488.5228,KAPALI,2025,11,48
703862,2025-11-24,SAS25002140,1,D00012,320.01.0002,1000,193.3829,1000,YERLİ,2025-12-04,248,,0,2,42.8,03,DG1,4518.2921,KAPALI,2025,11,48
703863,2025-11-24,SAS25002141,1,H00013,320.01.0037,5000,76.4365,5000,YERLİ,2026-01-23,248,,0,2,42.8,02,HM1,8929.4977,KAPALI,2025,11,48
703864,2025-11-24,SAS25002141,2,H00005,320.01.0037,1000,70.0633,1000,YERLİ,2025-12-09,248,,0,2,42.8,02,HM1,1636.993,KAPALI,2025,11,48
703865,2025-11-24,SAS25002142,1,D00009,320.01.0039,10000,95.683,10000,YERLİ,2025-12-24,248,,0,2,42.8,03,DG1,22355.8411,KAPALI,2025,11,48
703866,2025-11-24,SAS25002142,2,H00004,320.01.0039,1000,27.0171,1000,YERLİ,2025-12-24,248,,0,2,42.8,02,HM1,631.2407,KAPALI,2025,11,48
703867,2025-11-25,SAS25002143,1,D00010,320.01.0006,10000,375.6985,10000,YERLİ,2026-01-09,247,,0,2,42.8,03,DG1,87780.0234,KAPALI,2025,11,48
703868,2025-11-25,SAS25002143,2,D00006,320.01.0006,2000,242.198,2000,YERLİ,2025-12-16,247,,0,2,42.8,03,DG1,11317.6636,KAPALI,2025,11,48
703869,2025-11-25,SAS25002144,1,H00006,320.01.0002,2000,131.6921,2000,YERLİ,2025-12-10,247,,0,2,42.8,02,HM1,6153.8364,KAPALI,2025,11,48
703870,2025-11-25,SAS25002145,1,H00007,320.01.0001,5000,145.6934,5000,YERLİ,2026-02-23,247,,0,2,42.8,02,HM1,17020.257,KAPALI,2025,11,48
703871,2025-11-25,SAS25002145,2,D00010,320.01.0001,2000,393.0893,2000,YERLİ,2025-12-10,247,,0,2,42.8,03,DG1,18368.6589,KAPALI,2025,11,48
703872,2025-11-25,SAS25002146,1,D00001,320.01.0008,10000,400.5117,10000,YERLİ,2025-12-10,247,,0,2,42.8,03,DG1,93577.5,KAPALI,2025,11,48
703873,2025-11-25,SAS25002146,2,H00015,320.01.0008,10000,36.1633,10000,YERLİ,2025-12-10,247,,0,2,42.8,02,HM1,8449.3692,KAPALI,2025,11,48
703874,2025-11-25,SAS25002146,3,D00010,320.01.0008,120,385.7935,120,YERLİ,2026-01-24,247,,0,2,42.8,03,DG1,1081.664,KAPALI,2025,11,48
703875,2025-11-26,SAS25002147,1,H00006,320.01.0007,120,130.599,120,İTHAL,2025-12-17,246,,0,2,42.8,02,HM1,366.1654,KAPALI,2025,11,48
703876,2025-11-26,SAS25002148,1,D00001,320.01.0001,120,407.0162,60,YERLİ,2025-12-26,246,-216,60,2,42.8,03,DG1,1141.1669,ACIK,2025,11,48
703877,2025-11-26,SAS25002148,2,H00008,320.01.0001,2000,24.5397,2000,YERLİ,2026-02-24,246,,0,2,42.8,02,HM1,1146.715,KAPALI,2025,11,48
703878,2025-11-27,SAS25002149,1,H00015,320.01.0015,2000,32.9189,2000,İTHAL,2025-12-27,245,,0,2,42.8,02,HM1,1538.2664,KAPALI,2025,11,48
703879,2025-11-27,SAS25002149,2,H00002,320.01.0015,10000,115.4255,10000,İTHAL,2026-01-11,245,,0,2,42.8,02,HM1,26968.5748,KAPALI,2025,11,48
703880,2025-11-27,SAS25002150,1,D00002,320.01.0012,5000,224.4619,5000,YERLİ,2025-12-18,245,,0,2,42.8,03,DG1,26222.1846,KAPALI,2025,11,48
703881,2025-11-27,SAS25002150,2,D00010,320.01.0012,10000,391.9642,10000,YERLİ,2026-01-26,245,,0,2,42.8,03,DG1,91580.4206,KAPALI,2025,11,48
703882,2025-11-28,SAS25002151,1,D00003,320.01.0002,2000,411.1083,2000,YERLİ,2025-12-08,244,,0,2,42.8,03,DG1,19210.6682,KAPALI,2025,11,48
703883,2025-11-28,SAS25002151,2,H00005,320.01.0002,500,65.6434,500,YERLİ,2025-12-08,244,,0,2,42.8,02,HM1,766.8621,KAPALI,2025,11,48
703884,2025-11-28,SAS25002152,1,H00015,320.01.0001,500,37.0102,500,YERLİ,2025-12-08,244,,0,2,42.8,02,HM1,432.3621,KAPALI,2025,11,48
703885,2025-11-28,SAS25002152,2,D00006,320.01.0001,1000,222.1059,1000,YERLİ,2026-01-12,244,,0,2,42.8,03,DG1,5189.3902,KAPALI,2025,11,48
703886,2025-11-28,SAS25002153,1,D00003,320.01.0043,500,403.8609,500,YERLİ,2025-12-19,244,,0,2,42.8,03,DG1,4718.0012,KAPALI,2025,11,48
703887,2025-12-01,SAS25002154,1,H00008,320.01.0003,10000,26.5407,0,YERLİ,2025-12-31,241,-211,10000,2,43.45,02,HM1,6108.3314,ACIK,2025,12,49
703888,2025-12-01,SAS25002155,1,D00009,320.01.0004,1000,94.248,1000,YERLİ,2026-03-01,241,,0,2,43.45,03,DG1,2169.1139,KAPALI,2025,12,49
703889,2025-12-02,SAS25002156,1,H00013,320.01.0004,1000,77.4927,1000,YERLİ,2026-01-31,240,,0,2,43.45,02,HM1,1783.4914,KAPALI,2025,12,49
703890,2025-12-02,SAS25002156,2,D00012,320.01.0004,1000,184.1383,1000,YERLİ,2026-01-16,240,,0,2,43.45,03,DG1,4237.9356,KAPALI,2025,12,49
703891,2025-12-02,SAS25002156,3,D00009,320.01.0004,500,102.8257,500,YERLİ,2026-01-31,240,,0,2,43.45,03,DG1,1183.2647,KAPALI,2025,12,49
703892,2025-12-02,SAS25002157,1,H00005,320.01.0002,1000,59.7037,1000,YERLİ,2026-01-31,240,,0,2,43.45,02,HM1,1374.0783,KAPALI,2025,12,49
703893,2025-12-02,SAS25002157,2,H00008,320.01.0002,500,27.4913,500,YERLİ,2026-03-02,240,,0,2,43.45,02,HM1,316.3556,KAPALI,2025,12,49
703894,2025-12-02,SAS25002158,1,H00008,320.01.0014,250,28.2517,250,YERLİ,2026-01-16,240,,0,2,43.45,02,HM1,162.5529,KAPALI,2025,12,49
703895,2025-12-02,SAS25002158,2,H00003,320.01.0014,250,39.7424,250,YERLİ,2026-03-02,240,,0,2,43.45,02,HM1,228.6674,KAPALI,2025,12,49
703896,2025-12-02,SAS25002158,3,H00007,320.01.0014,250,146.9634,250,YERLİ,2026-01-01,240,,0,2,43.45,02,HM1,845.5892,KAPALI,2025,12,49
703897,2025-12-02,SAS25002159,1,H00004,320.01.0034,2000,30.4981,2000,İTHAL,2025-12-12,240,,0,2,43.45,02,HM1,1403.8251,KAPALI,2025,12,49
703898,2025-12-03,SAS25002160,1,H00002,320.01.0007,250,112.745,250,İTHAL,2025-12-18,239,,0,2,43.45,02,HM1,648.7054,KAPALI,2025,12,49
703899,2025-12-03,SAS25002161,1,H00003,320.01.0016,10000,45.5526,10000,İTHAL,2026-01-02,239,,0,2,43.45,02,HM1,10483.9125,KAPALI,2025,12,49
703900,2025-12-03,SAS25002162,1,D00004,320.01.0021,2000,30.4649,2000,İTHAL,2026-03-03,239,,0,2,43.45,03,DG1,1402.2969,KAPALI,2025,12,49
703901,2025-12-03,SAS25002162,2,H00014,320.01.0021,5000,125.8861,5000,İTHAL,2026-01-17,239,,0,2,43.45,02,HM1,14486.3176,KAPALI,2025,12,49
703902,2025-12-03,SAS25002162,3,D00010,320.01.0021,500,444.6471,250,İTHAL,2026-01-17,239,-194,250,2,43.45,03,DG1,5116.7675,ACIK,2025,12,49
703903,2025-12-04,SAS25002163,1,H00002,320.01.0001,10000,131.184,10000,YERLİ,2025-12-14,238,,0,2,43.45,02,HM1,30191.9448,KAPALI,2025,12,49
703904,2025-12-04,SAS25002164,1,D00011,320.01.0038,500,105.8067,500,YERLİ,2026-03-04,238,,0,2,43.45,03,DG1,1217.5685,KAPALI,2025,12,49
703905,2025-12-04,SAS25002165,1,H00011,320.01.0001,5000,67.4487,5000,YERLİ,2025-12-19,238,,0,2,43.45,02,HM1,7761.6456,KAPALI,2025,12,49
703906,2025-12-04,SAS25002165,2,D00007,320.01.0001,120,159.404,120,YERLİ,2025-12-14,238,,0,2,43.45,03,DG1,440.2412,KAPALI,2025,12,49
703907,2025-12-05,SAS25002166,1,H00015,320.01.0001,2000,33.0213,2000,YERLİ,2026-02-03,237,,0,2,43.45,02,HM1,1519.9678,KAPALI,2025,12,49
703908,2025-12-05,SAS25002167,1,H00009,320.01.0007,2000,27.9759,2000,İTHAL,2025-12-20,237,,0,2,43.45,02,HM1,1287.7284,KAPALI,2025,12,49
703909,2025-12-05,SAS25002167,2,D00008,320.01.0007,250,388.8709,250,İTHAL,2025-12-26,237,,0,2,43.45,03,DG1,2237.462,KAPALI,2025,12,49
703910,2025-12-05,SAS25002168,1,H00006,320.01.0019,10000,142.8838,0,YERLİ,2026-01-19,237,-192,10000,2,43.45,02,HM1,32884.649,ACIK,2025,12,49
703911,2025-12-05,SAS25002168,2,D00011,320.01.0019,5000,94.779,5000,YERLİ,2026-01-04,237,,0,2,43.45,03,DG1,10906.6743,KAPALI,2025,12,49
703912,2025-12-05,SAS25002168,3,H00004,320.01.0019,1000,27.4637,1000,YERLİ,2025-12-20,237,,0,2,43.45,02,HM1,632.0759,KAPALI,2025,12,49
703913,2025-12-09,SAS25002169,1,D00004,320.01.0003,250,29.445,250,YERLİ,2026-01-08,233,,0,2,43.45,03,DG1,169.4189,KAPALI,2025,12,50
703914,2025-12-09,SAS25002169,2,H00012,320.01.0003,10000,137.4074,10000,YERLİ,2025-12-30,233,,0,2,43.45,02,HM1,31624.2578,KAPALI,2025,12,50
703915,2025-12-09,SAS25002170,1,H00005,320.01.0010,2000,73.1075,2000,YERLİ,2026-02-07,233,,0,2,43.45,02,HM1,3365.1323,KAPALI,2025,12,50
703916,2025-12-09,SAS25002171,1,H00016,320.01.0003,1000,59.5927,1000,YERLİ,2025-12-24,233,,0,2,43.45,02,HM1,1371.5236,KAPALI,2025,12,50
703917,2025-12-09,SAS25002172,1,D00011,320.01.0027,2000,89.1399,2000,YERLİ,2026-01-08,233,,0,2,43.45,03,DG1,4103.1024,KAPALI,2025,12,50
703918,2025-12-09,SAS25002172,2,H00005,320.01.0027,10000,70.6615,10000,YERLİ,2026-01-23,233,,0,2,43.45,02,HM1,16262.7158,KAPALI,2025,12,50
703919,2025-12-10,SAS25002173,1,H00010,320.01.0010,250,31.1635,250,YERLİ,2025-12-20,232,,0,2,43.45,02,HM1,179.3067,KAPALI,2025,12,50
703920,2025-12-10,SAS25002173,2,H00006,320.01.0010,2000,148.5961,2000,YERLİ,2026-03-10,232,,0,2,43.45,02,HM1,6839.8665,KAPALI,2025,12,50
703921,2025-12-10,SAS25002173,3,H00004,320.01.0010,250,33.6236,250,YERLİ,2026-01-24,232,,0,2,43.45,02,HM1,193.4614,KAPALI,2025,12,50
703922,2025-12-10,SAS25002174,1,D00012,320.01.0020,10000,196.6203,10000,YERLİ,2025-12-25,232,,0,2,43.45,03,DG1,45252.0829,KAPALI,2025,12,50
703923,2025-12-10,SAS25002174,2,D00010,320.01.0020,120,480.883,120,YERLİ,2026-01-24,232,,0,2,43.45,03,DG1,1328.1003,KAPALI,2025,12,50
703924,2025-12-12,SAS25002175,1,H00013,320.01.0002,10000,75.2674,10000,YERLİ,2025-12-27,230,,0,2,43.45,02,HM1,17322.7618,KAPALI,2025,12,50
703925,2025-12-12,SAS25002175,2,H00003,320.01.0002,250,47.4493,0,YERLİ,2026-01-11,230,-200,250,2,43.45,02,HM1,273.0109,ACIK,2025,12,50
703926,2025-12-12,SAS25002175,3,H00009,320.01.0002,1000,26.1645,1000,YERLİ,2026-02-10,230,,0,2,43.45,02,HM1,602.1749,KAPALI,2025,12,50
703927,2025-12-15,SAS25002176,1,D00011,320.01.0001,10000,101.3341,10000,YERLİ,2026-01-29,227,,0,2,43.45,03,DG1,23322.0023,KAPALI,2025,12,51
703928,2025-12-15,SAS25002176,2,H00001,320.01.0001,1000,65.1753,1000,YERLİ,2025-12-30,227,,0,2,43.45,02,HM1,1500.0069,KAPALI,2025,12,51
703929,2025-12-15,SAS25002176,3,H00006,320.01.0001,10000,142.7447,10000,YERLİ,2026-02-13,227,,0,2,43.45,02,HM1,32852.6352,KAPALI,2025,12,51
703930,2025-12-16,SAS25002177,1,D00011,320.01.0016,5000,98.9845,5000,İTHAL,2025-12-31,226,,0,2,43.45,03,DG1,11390.6214,KAPALI,2025,12,51
703931,2025-12-16,SAS25002177,2,H00005,320.01.0016,500,73.2211,500,İTHAL,2026-01-06,226,,0,2,43.45,02,HM1,842.5903,KAPALI,2025,12,51
703932,2025-12-16,SAS25002178,1,H00007,320.01.0028,500,150.9023,500,YERLİ,2026-02-14,226,,0,2,43.45,02,HM1,1736.5052,KAPALI,2025,12,51
703933,2025-12-16,SAS25002179,1,H00005,320.01.0038,1000,68.1335,1000,YERLİ,2026-01-15,226,,0,2,43.45,02,HM1,1568.0898,KAPALI,2025,12,51
703934,2025-12-17,SAS25002180,1,D00010,320.01.0030,5000,406.6916,5000,YERLİ,2026-01-16,225,,0,2,43.45,03,DG1,46799.954,KAPALI,2025,12,51
703935,2025-12-17,SAS25002181,1,H00008,320.01.0005,5000,31.1245,5000,İTHAL,2026-01-07,225,,0,2,43.45,02,HM1,3581.6456,KAPALI,2025,12,51
703936,2025-12-17,SAS25002182,1,H00010,320.01.0011,10000,37.541,10000,YERLİ,2026-01-01,225,,0,2,43.45,02,HM1,8640.046,KAPALI,2025,12,51
703937,2025-12-18,SAS25002183,1,D00008,320.01.0016,5000,470.0724,5000,İTHAL,2026-01-02,224,,0,2,43.45,03,DG1,54093.4868,KAPALI,2025,12,51
703938,2025-12-18,SAS25002184,1,H00005,320.01.0005,10000,61.6036,10000,İTHAL,2026-03-18,224,,0,2,43.45,02,HM1,14178.0437,KAPALI,2025,12,51
703939,2025-12-18,SAS25002184,2,H00010,320.01.0005,500,30.2484,500,İTHAL,2026-03-18,224,,0,2,43.45,02,HM1,348.0829,KAPALI,2025,12,51
703940,2025-12-18,SAS25002185,1,H00005,320.01.0004,1000,64.2415,1000,YERLİ,2026-01-08,224,,0,2,43.45,02,HM1,1478.5155,KAPALI,2025,12,51
703941,2025-12-19,SAS25002186,1,H00004,320.01.0005,10000,33.6395,10000,İTHAL,2026-01-18,223,,0,2,43.45,02,HM1,7742.1174,KAPALI,2025,12,51
703942,2025-12-19,SAS25002186,2,H00007,320.01.0005,5000,129.4297,5000,İTHAL,2026-02-17,223,,0,2,43.45,02,HM1,14894.0967,KAPALI,2025,12,51
703943,2025-12-19,SAS25002187,1,H00011,320.01.0001,120,76.1411,120,YERLİ,2026-02-17,223,,0,2,43.45,02,HM1,210.2861,KAPALI,2025,12,51
703944,2025-12-19,SAS25002187,2,H00016,320.01.0001,1000,58.4989,1000,YERLİ,2026-01-09,223,,0,2,43.45,02,HM1,1346.3498,KAPALI,2025,12,51
703945,2025-12-19,SAS25002187,3,H00004,320.01.0001,10000,26.9027,10000,YERLİ,2026-01-09,223,,0,2,43.45,02,HM1,6191.6456,KAPALI,2025,12,51
703946,2025-12-22,SAS25002188,1,D00012,320.01.0003,10000,191.7774,10000,YERLİ,2026-01-01,220,,0,2,43.45,03,DG1,44137.4914,KAPALI,2025,12,52
703947,2025-12-22,SAS25002188,2,D00012,320.01.0003,1000,201.5859,1000,YERLİ,2026-02-05,220,,0,2,43.45,03,DG1,4639.4914,KAPALI,2025,12,52
703948,2025-12-22,SAS25002188,3,H00012,320.01.0003,2000,137.0651,2000,YERLİ,2026-03-22,220,,0,2,43.45,02,HM1,6309.0955,KAPALI,2025,12,52
703949,2025-12-22,SAS25002189,1,D00006,320.01.0002,5000,250.8992,5000,YERLİ,2026-01-21,220,,0,2,43.45,03,DG1,28872.1749,KAPALI,2025,12,52
703950,2025-12-22,SAS25002189,2,H00008,320.01.0002,120,28.3832,120,YERLİ,2026-02-05,220,,0,2,43.45,02,HM1,78.3886,KAPALI,2025,12,52
703951,2025-12-22,SAS25002189,3,H00012,320.01.0002,5000,125.3823,5000,YERLİ,2026-02-20,220,,0,2,43.45,02,HM1,14428.3429,KAPALI,2025,12,52
703952,2025-12-23,SAS25002190,1,D00007,320.01.0014,10000,154.5676,10000,YERLİ,2026-03-23,219,,0,2,43.45,03,DG1,35573.6709,KAPALI,2025,12,52
703953,2025-12-23,SAS25002190,2,D00004,320.01.0014,250,33.2184,250,YERLİ,2026-01-22,219,,0,2,43.45,03,DG1,191.13,KAPALI,2025,12,52
703954,2025-12-23,SAS25002191,1,D00004,320.01.0009,10000,32.0707,10000,İTHAL,2026-02-06,219,,0,2,43.45,03,DG1,7381.0587,KAPALI,2025,12,52
703955,2025-12-23,SAS25002191,2,H00012,320.01.0009,2000,132.3548,2000,İTHAL,2026-02-06,219,,0,2,43.45,02,HM1,6092.2808,KAPALI,2025,12,52
703956,2025-12-25,SAS25002192,1,H00004,320.01.0034,1000,32.3485,1000,İTHAL,2026-01-15,217,,0,2,43.45,02,HM1,744.4994,KAPALI,2025,12,52
703957,2025-12-25,SAS25002193,1,H00003,320.01.0014,120,48.9339,120,YERLİ,2026-02-08,217,,0,2,43.45,02,HM1,135.1454,KAPALI,2025,12,52
703958,2025-12-25,SAS25002193,2,H00014,320.01.0014,10000,116.9449,10000,YERLİ,2026-02-23,217,,0,2,43.45,02,HM1,26914.8216,KAPALI,2025,12,52
703959,2025-12-25,SAS25002194,1,H00008,320.01.0003,120,25.7958,120,YERLİ,2026-01-04,217,,0,2,43.45,02,HM1,71.2427,KAPALI,2025,12,52
703960,2025-12-25,SAS25002195,1,D00009,320.01.0002,10000,101.7648,10000,YERLİ,2026-01-04,217,,0,2,43.45,03,DG1,23421.1277,KAPALI,2025,12,52
703961,2025-12-25,SAS25002196,1,H00003,320.01.0001,10000,44.9802,10000,YERLİ,2026-02-23,217,,0,2,43.45,02,HM1,10352.1749,KAPALI,2025,12,52
703962,2025-12-25,SAS25002196,2,D00009,320.01.0001,250,95.9989,250,YERLİ,2026-02-08,217,,0,2,43.45,03,DG1,552.3527,KAPALI,2025,12,52
703963,2025-12-25,SAS25002197,1,H00015,320.01.0011,5000,31.8524,5000,YERLİ,2026-02-08,217,,0,2,43.45,02,HM1,3665.4085,KAPALI,2025,12,52
703964,2025-12-25,SAS25002197,2,H00008,320.01.0011,10000,29.1942,10000,YERLİ,2026-01-24,217,,0,2,43.45,02,HM1,6719.0334,KAPALI,2025,12,52
703965,2025-12-25,SAS25002198,1,D00010,320.01.0008,250,397.1986,125,YERLİ,2026-01-15,217,-196,125,2,43.45,03,DG1,2285.3774,ACIK,2025,12,52
703966,2025-12-25,SAS25002198,2,H00015,320.01.0008,250,35.1431,250,YERLİ,2026-01-09,217,,0,2,43.45,02,HM1,202.2043,KAPALI,2025,12,52
703967,2025-12-25,SAS25002198,3,D00011,320.01.0008,1000,104.5917,1000,YERLİ,2026-01-09,217,,0,2,43.45,03,DG1,2407.1738,KAPALI,2025,12,52
703968,2025-12-25,SAS25002199,1,H00016,320.01.0003,2000,61.5573,2000,YERLİ,2026-01-15,217,,0,2,43.45,02,HM1,2833.4776,KAPALI,2025,12,52
703969,2025-12-25,SAS25002199,2,D00010,320.01.0003,10000,467.2988,10000,YERLİ,2026-02-08,217,,0,2,43.45,03,DG1,107548.6306,KAPALI,2025,12,52
703970,2025-12-29,SAS25002200,1,H00003,320.01.0021,1000,41.536,1000,İTHAL,2026-01-28,213,,0,2,43.45,02,HM1,955.9494,KAPALI,2025,12,1
703971,2025-12-29,SAS25002200,2,D00003,320.01.0021,1000,350.0798,1000,İTHAL,2026-01-19,213,,0,2,43.45,03,DG1,8057.0725,KAPALI,2025,12,1
703972,2025-12-29,SAS25002201,1,H00011,320.01.0036,500,67.306,500,İTHAL,2026-01-13,213,,0,2,43.45,02,HM1,774.5224,KAPALI,2025,12,1
703973,2025-12-29,SAS25002201,2,H00009,320.01.0036,120,27.1885,60,İTHAL,2026-02-27,213,-153,60,2,43.45,02,HM1,75.0891,ACIK,2025,12,1
703974,2025-12-29,SAS25002201,3,D00003,320.01.0036,1000,393.7065,1000,İTHAL,2026-01-28,213,,0,2,43.45,03,DG1,9061.1392,KAPALI,2025,12,1
703975,2025-12-29,SAS25002202,1,H00007,320.01.0002,120,128.131,120,YERLİ,2026-01-13,213,,0,2,43.45,02,HM1,353.8716,KAPALI,2025,12,1
703976,2025-12-29,SAS25002202,2,D00008,320.01.0002,1000,459.9343,1000,YERLİ,2026-01-08,213,,0,2,43.45,03,DG1,10585.3694,KAPALI,2025,12,1
703977,2025-12-29,SAS25002203,1,H00007,320.01.0002,120,126.2744,120,YERLİ,2026-01-28,213,,0,2,43.45,02,HM1,348.744,KAPALI,2025,12,1
703978,2025-12-30,SAS25002204,1,H00012,320.01.0022,250,137.6628,250,İTHAL,2026-02-13,212,,0,2,43.45,02,HM1,792.0759,KAPALI,2025,12,1
703979,2025-12-30,SAS25002205,1,H00016,320.01.0008,10000,61.8844,10000,YERLİ,2026-01-20,212,,0,2,43.45,02,HM1,14242.6697,KAPALI,2025,12,1
703980,2025-12-30,SAS25002205,2,D00010,320.01.0008,250,431.5576,250,YERLİ,2026-03-30,212,,0,2,43.45,03,DG1,2483.0702,KAPALI,2025,12,1
703981,2025-12-30,SAS25002205,3,H00002,320.01.0008,2000,140.5634,2000,YERLİ,2026-01-14,212,,0,2,43.45,02,HM1,6470.122,KAPALI,2025,12,1
703982,2025-12-31,SAS25002206,1,H00008,320.01.0001,2000,30.3154,2000,YERLİ,2026-01-21,211,,0,2,43.45,02,HM1,1395.4154,KAPALI,2025,12,1
703983,2025-12-31,SAS25002207,1,H00012,320.01.0004,10000,127.4724,10000,YERLİ,2026-01-30,211,,0,2,43.45,02,HM1,29337.7215,KAPALI,2025,12,1
703984,2025-12-31,SAS25002207,2,D00002,320.01.0004,10000,211.7422,10000,YERLİ,2026-01-21,211,,0,2,43.45,03,DG1,48732.382,KAPALI,2025,12,1
703985,2025-12-31,SAS25002208,1,H00010,320.01.0006,10000,31.3591,10000,YERLİ,2026-02-14,211,,0,2,43.45,02,HM1,7217.2842,KAPALI,2025,12,1
703986,2025-12-31,SAS25002209,1,H00006,320.01.0017,5000,127.1544,5000,YERLİ,2026-03-01,211,,0,2,43.45,02,HM1,14632.267,KAPALI,2025,12,1
703987,2026-01-01,SAS26002210,1,H00007,320.01.0052,5000,139.0788,5000,YERLİ,2026-01-22,210,,0,2,44.1,02,HM1,15768.5714,KAPALI,2026,1,1
703988,2026-01-01,SAS26002211,1,H00004,320.01.0004,1000,33.5297,1000,YERLİ,2026-03-02,210,,0,2,44.1,02,HM1,760.3107,KAPALI,2026,1,1
703989,2026-01-01,SAS26002211,2,H00007,320.01.0004,120,145.9483,120,YERLİ,2026-01-22,210,,0,2,44.1,02,HM1,397.1382,KAPALI,2026,1,1
703990,2026-01-01,SAS26002212,1,H00016,320.01.0012,1000,55.485,1000,YERLİ,2026-03-02,210,,0,2,44.1,02,HM1,1258.1633,KAPALI,2026,1,1
703991,2026-01-01,SAS26002212,2,D00010,320.01.0012,120,394.8173,120,YERLİ,2026-01-16,210,,0,2,44.1,03,DG1,1074.3328,KAPALI,2026,1,1
703992,2026-01-01,SAS26002212,3,D00010,320.01.0012,2000,421.8223,2000,YERLİ,2026-03-02,210,,0,2,44.1,03,DG1,19130.263,KAPALI,2026,1,1
703993,2026-01-02,SAS26002213,1,D00007,320.01.0008,2000,179.8962,2000,YERLİ,2026-03-03,209,,0,2,44.1,03,DG1,8158.5578,KAPALI,2026,1,1
703994,2026-01-02,SAS26002213,2,H00003,320.01.0008,120,40.1953,120,YERLİ,2026-03-03,209,,0,2,44.1,02,HM1,109.375,KAPALI,2026,1,1
703995,2026-01-02,SAS26002214,1,H00003,320.01.0002,5000,39.7019,5000,YERLİ,2026-02-16,209,,0,2,44.1,02,HM1,4501.3492,KAPALI,2026,1,1
703996,2026-01-02,SAS26002214,2,H00003,320.01.0002,500,47.7922,500,YERLİ,2026-01-23,209,,0,2,44.1,02,HM1,541.8617,KAPALI,2026,1,1
703997,2026-01-02,SAS26002215,1,D00012,320.01.0050,2000,220.4165,2000,YERLİ,2026-01-17,209,,0,2,44.1,03,DG1,9996.2132,KAPALI,2026,1,1
703998,2026-01-02,SAS26002215,2,H00008,320.01.0050,500,31.4804,500,YERLİ,2026-02-01,209,,0,2,44.1,02,HM1,356.9206,KAPALI,2026,1,1
703999,2026-01-02,SAS26002216,1,H00012,320.01.0004,10000,145.3939,10000,YERLİ,2026-03-03,209,,0,2,44.1,02,HM1,32969.1383,KAPALI,2026,1,1
704000,2026-01-02,SAS26002216,2,H00010,320.01.0004,500,37.4606,500,YERLİ,2026-04-02,209,,0,2,44.1,02,HM1,424.7234,KAPALI,2026,1,1
704001,2026-01-02,SAS26002216,3,D00010,320.01.0004,500,405.3591,500,YERLİ,2026-01-12,209,,0,2,44.1,03,DG1,4595.9082,KAPALI,2026,1,1
704002,2026-01-05,SAS26002217,1,H00008,320.01.0028,10000,30.8098,10000,YERLİ,2026-03-06,206,,0,2,44.1,02,HM1,6986.3492,KAPALI,2026,1,2
704003,2026-01-05,SAS26002217,2,D00006,320.01.0028,250,255.4315,250,YERLİ,2026-02-04,206,,0,2,44.1,03,DG1,1448.0244,KAPALI,2026,1,2
704004,2026-01-05,SAS26002217,3,H00001,320.01.0028,120,73.8114,0,YERLİ,2026-02-04,206,-176,120,2,44.1,02,HM1,200.8473,ACIK,2026,1,2
704005,2026-01-05,SAS26002218,1,D00008,320.01.0009,5000,425.9537,2500,İTHAL,2026-01-26,206,-185,2500,2,44.1,03,DG1,48294.0703,ACIK,2026,1,2
704006,2026-01-05,SAS26002218,2,D00010,320.01.0009,250,408.9293,125,İTHAL,2026-04-05,206,-116,125,2,44.1,03,DG1,2318.1933,ACIK,2026,1,2
704007,2026-01-05,SAS26002218,3,D00002,320.01.0009,250,218.6349,250,İTHAL,2026-04-05,206,,0,2,44.1,03,DG1,1239.4269,KAPALI,2026,1,2
704008,2026-01-05,SAS26002219,1,H00012,320.01.0006,500,140.1511,500,YERLİ,2026-02-19,206,,0,2,44.1,02,HM1,1589.0147,KAPALI,2026,1,2
704009,2026-01-05,SAS26002219,2,H00011,320.01.0006,1000,70.1808,1000,YERLİ,2026-01-26,206,,0,2,44.1,02,HM1,1591.4014,KAPALI,2026,1,2
704010,2026-01-06,SAS26002220,1,H00001,320.01.0001,120,77.3848,120,YERLİ,2026-01-16,205,,0,2,44.1,02,HM1,210.5709,KAPALI,2026,1,2
