INCKEYNO,FISNO,SIRA,STHAR_TARIH,ODEKOD,OFSET,ORAN,ODEME_TARIHI,KDV_ORANI,ODEME_TUTARI_KDVLI_TL,ODEME_TUTARI_KDVLI_USD,BIRIM_FIYAT_TL,BIRIM_FIYAT_USD,ODEME_TUTARI_NET_TL,ODEME_TUTARI_NET_USD
110440,SIP25004877,2,2025-10-06,OD02,30,1,2025-11-05,0.2,3967340.0832,94124.3199,573.9786,13.6175,3306116.736,78436.9332
110441,SIP25004877,3,2025-10-06,OD02,30,1,2025-11-05,0.2,244133.8704,5792.0254,565.1247,13.4075,203444.892,4826.6878
110442,STK25000763,1,2025-10-07,OD02,30,1,2025-11-06,0.2,109557.2218,2599.2223,634.0117,15.0418,91297.6848,2166.0186
110443,STKB25000375,1,2025-10-07,OD03,60,1,2025-12-06,0.2,698469.3504,16571.0403,606.3102,14.3846,582057.792,13809.2003
110444,SIP25004878,1,2025-10-07,OD05,0,0.3,2025-10-07,0.2,210323.6928,4989.886,608.5755,14.4383,175269.744,4158.2383
110444,SIP25004878,1,2025-10-07,OD05,60,0.7,2025-12-06,0.2,490755.2832,11643.0672,608.5755,14.4383,408962.736,9702.556
110445,SIP25004878,2,2025-10-07,OD05,0,0.3,2025-10-07,0.2,41134.4611,975.9066,476.0933,11.2952,34278.7176,813.2555
110445,SIP25004878,2,2025-10-07,OD05,60,0.7,2025-12-06,0.2,95980.4093,2277.1153,476.0933,11.2952,79983.6744,1897.5961
110446,SIP25004878,3,2025-10-07,OD05,0,0.3,2025-10-07,0.2,209306.2032,4965.7462,484.5051,11.4948,174421.836,4138.1219
110446,SIP25004878,3,2025-10-07,OD05,60,0.7,2025-12-06,0.2,488381.1408,11586.7412,484.5051,11.4948,406984.284,9655.6177
110447,SIP25004878,4,2025-10-07,OD05,0,0.3,2025-10-07,0.2,254714.2848,6043.0435,491.347,11.6571,212261.904,5035.8696
110447,SIP25004878,4,2025-10-07,OD05,60,0.7,2025-12-06,0.2,594333.3312,14100.4349,491.347,11.6571,495277.776,11750.3624
110448,SIP25004879,1,2025-10-07,OD08,0,0.2,2025-10-07,0.2,538338.0096,12771.9575,467.3073,11.0868,448615.008,10643.2979
110448,SIP25004879,1,2025-10-07,OD08,45,0.4,2025-11-21,0.2,1076676.0192,25543.915,467.3073,11.0868,897230.016,21286.5959
110448,SIP25004879,1,2025-10-07,OD08,90,0.4,2026-01-05,0.2,1076676.0192,25543.915,467.3073,11.0868,897230.016,21286.5959
110449,STK25000764,1,2025-10-07,OD06,0,0.5,2025-10-07,0.2,341339.7888,8098.2156,592.6038,14.0594,284449.824,6748.513
110449,STK25000764,1,2025-10-07,OD06,45,0.5,2025-11-21,0.2,341339.7888,8098.2156,592.6038,14.0594,284449.824,6748.513
110450,STK25000765,1,2025-10-07,OD03,60,1,2025-12-06,0.2,6631404.48,157328.6947,690.7713,16.3884,5526170.4,131107.2456
110451,STK25000765,2,2025-10-07,OD03,60,1,2025-12-06,0.2,362564.2944,8601.7626,209.8173,4.9779,302136.912,7168.1355
110452,STK25000765,3,2025-10-07,OD03,60,1,2025-12-06,0.2,2584835.0208,61324.6743,373.9634,8.8722,2154029.184,51103.8952
110453,SIP25004880,1,2025-10-07,OD05,0,0.3,2025-10-07,0.2,509102.2368,12078.3449,589.2387,13.9796,424251.864,10065.2874
110453,SIP25004880,1,2025-10-07,OD05,60,0.7,2025-12-06,0.2,1187905.2192,28182.8047,589.2387,13.9796,989921.016,23485.6706
110454,STK25000766,1,2025-10-07,OD07,60,0,2025-12-06,0.2,0,0,443.8946,10.5313,0,0
110454,STK25000766,1,2025-10-07,OD07,120,1,2026-02-04,0.2,2556832.896,60660.3297,443.8946,10.5313,2130694.08,50550.2747
110455,STK25000766,2,2025-10-07,OD07,60,0,2025-12-06,0.2,0,0,483.3594,11.4676,0,0
110455,STK25000766,2,2025-10-07,OD07,120,1,2026-02-04,0.2,1392075.072,33026.6921,483.3594,11.4676,1160062.56,27522.2434
110456,STK25000766,3,2025-10-07,OD07,60,0,2025-12-06,0.2,0,0,602.5674,14.2958,0,0
110456,STK25000766,3,2025-10-07,OD07,120,1,2026-02-04,0.2,52061.8234,1235.156,602.5674,14.2958,43384.8528,1029.2966
110457,STK25000766,4,2025-10-07,OD07,60,0,2025-12-06,0.2,0,0,491.6245,11.6637,0,0
110457,STK25000766,4,2025-10-07,OD07,120,1,2026-02-04,0.2,1415878.56,33591.4249,491.6245,11.6637,1179898.8,27992.8541
110458,SIP25004881,1,2025-10-07,OD06,0,0.5,2025-10-07,0.2,554510.2752,13155.6412,641.7943,15.2264,462091.896,10963.0343
110458,SIP25004881,1,2025-10-07,OD06,45,0.5,2025-11-21,0.2,554510.2752,13155.6412,641.7943,15.2264,462091.896,10963.0343
110459,SIP25004882,1,2025-10-07,OD06,0,0.5,2025-10-07,0.2,16404.9062,389.203,189.8716,4.5047,13670.7552,324.3358
110459,SIP25004882,1,2025-10-07,OD06,45,0.5,2025-11-21,0.2,16404.9062,389.203,189.8716,4.5047,13670.7552,324.3358
110460,SIP25004883,1,2025-10-07,OD02,30,1,2025-11-06,0.2,753213.0816,17869.824,653.8308,15.512,627677.568,14891.52
110461,SIP25004883,2,2025-10-07,OD02,30,1,2025-11-06,0.2,6474246.912,153600.164,562.0006,13.3333,5395205.76,128000.1367
110462,SIP25004883,3,2025-10-07,OD02,30,1,2025-11-06,0.2,35038.5178,831.2816,405.5384,9.6213,29198.7648,692.7346
110463,SIP25004884,1,2025-10-07,OD06,0,0.5,2025-10-07,0.2,565434.9,13414.8256,314.1305,7.4527,471195.75,11179.0214
110463,SIP25004884,1,2025-10-07,OD06,45,0.5,2025-11-21,0.2,565434.9,13414.8256,314.1305,7.4527,471195.75,11179.0214
110464,SIP25004885,1,2025-10-07,OD03,60,1,2025-12-06,0.2,266980.3632,6334.0537,618.0101,14.6622,222483.636,5278.3781
110465,SIP25004885,2,2025-10-07,OD03,60,1,2025-12-06,0.2,800531.64,18992.447,222.3699,5.2757,667109.7,15827.0391
110466,SIP25004886,1,2025-10-07,OD05,0,0.3,2025-10-07,0.2,54547.7276,1294.1335,263.0581,6.241,45456.4397,1078.4446
110466,SIP25004886,1,2025-10-07,OD05,60,0.7,2025-12-06,0.2,127278.0311,3019.6449,263.0581,6.241,106065.0259,2516.3707
110467,SIP25004887,1,2025-10-07,OD06,0,0.5,2025-10-07,0.2,451280.6784,10706.5404,391.7367,9.2939,376067.232,8922.117
110467,SIP25004887,1,2025-10-07,OD06,45,0.5,2025-11-21,0.2,451280.6784,10706.5404,391.7367,9.2939,376067.232,8922.117
110468,SIP25004887,2,2025-10-07,OD06,0,0.5,2025-10-07,0.2,191333.04,4539.3367,159.4442,3.7828,159444.2,3782.7805
110468,SIP25004887,2,2025-10-07,OD06,45,0.5,2025-11-21,0.2,191333.04,4539.3367,159.4442,3.7828,159444.2,3782.7805
110469,SIP25004887,3,2025-10-07,OD06,0,0.5,2025-10-07,0.2,510465.8016,12110.6952,590.8169,14.017,425388.168,10092.246
110469,SIP25004887,3,2025-10-07,OD06,45,0.5,2025-11-21,0.2,510465.8016,12110.6952,590.8169,14.017,425388.168,10092.246
110470,STKB25000376,1,2025-10-08,OD06,0,0.5,2025-10-08,0.2,2255804.8128,53518.5009,652.7213,15.4857,1879837.344,44598.7507
110470,STKB25000376,1,2025-10-08,OD06,45,0.5,2025-11-22,0.2,2255804.8128,53518.5009,652.7213,15.4857,1879837.344,44598.7507
110471,STKB25000376,2,2025-10-08,OD06,0,0.5,2025-10-08,0.2,951388.02,22571.4833,528.5489,12.5397,792823.35,18809.5694
110471,STKB25000376,2,2025-10-08,OD06,45,0.5,2025-11-22,0.2,951388.02,22571.4833,528.5489,12.5397,792823.35,18809.5694
110472,SIP25004888,1,2025-10-08,OD05,0,0.3,2025-10-08,0.2,458158.8096,10869.7226,265.1382,6.2903,381799.008,9058.1022
110472,SIP25004888,1,2025-10-08,OD05,60,0.7,2025-12-07,0.2,1069037.2224,25362.6862,265.1382,6.2903,890864.352,21135.5718
110473,SIP25004888,2,2025-10-08,OD05,0,0.3,2025-10-08,0.2,116455.2007,2762.8755,561.6088,13.3241,97046.0006,2302.3962
110473,SIP25004888,2,2025-10-08,OD05,60,0.7,2025-12-07,0.2,271728.8018,6446.7094,561.6088,13.3241,226440.6682,5372.2578
110474,SIP25004889,1,2025-10-08,OD05,0,0.3,2025-10-08,0.2,272134.44,6456.3331,151.1858,3.5869,226778.7,5380.2776
110474,SIP25004889,1,2025-10-08,OD05,60,0.7,2025-12-07,0.2,634980.36,15064.7772,151.1858,3.5869,529150.3,12553.981
110475,SIP25004890,1,2025-10-08,OD03,60,1,2025-12-07,0.2,130973.2704,3107.3137,454.7683,10.7893,109144.392,2589.428
110476,STK25000767,1,2025-10-08,OD05,0,0.3,2025-10-08,0.2,142167.9168,3372.9043,822.731,19.5191,118473.264,2810.7536
110476,STK25000767,1,2025-10-08,OD05,60,0.7,2025-12-07,0.2,331725.1392,7870.1101,822.731,19.5191,276437.616,6558.4251
110477,STK25000767,2,2025-10-08,OD05,0,0.3,2025-10-08,0.2,353310.4224,8382.2164,408.9241,9.7016,294425.352,6985.1804
110477,STK25000767,2,2025-10-08,OD05,60,0.7,2025-12-07,0.2,824390.9856,19558.505,408.9241,9.7016,686992.488,16298.7542
110478,SIP25004891,1,2025-10-08,OD02,30,1,2025-11-07,0.2,133254.0288,3161.4242,308.4584,7.3181,111045.024,2634.5201
110479,SIP25004892,1,2025-10-08,OD05,0,0.3,2025-10-08,0.2,488780.352,11596.2124,282.859,6.7108,407316.96,9663.5103
110479,SIP25004892,1,2025-10-08,OD05,60,0.7,2025-12-07,0.2,1140487.488,27057.8289,282.859,6.7108,950406.24,22548.1907
110480,SIP25004892,2,2025-10-08,OD05,0,0.3,2025-10-08,0.2,57550.57,1365.3753,555.0788,13.1691,47958.8083,1137.8128
110480,SIP25004892,2,2025-10-08,OD05,60,0.7,2025-12-07,0.2,134284.6633,3185.8758,555.0788,13.1691,111903.8861,2654.8965
110481,SIP25004893,1,2025-10-08,OD01,0,1,2025-10-08,0.2,152083.008,3608.1378,88.011,2.088,126735.84,3006.7815
110482,SIP25004893,2,2025-10-08,OD01,0,1,2025-10-08,0.2,4590321.12,108904.4157,318.7723,7.5628,3825267.6,90753.6797
110483,SIP25004893,3,2025-10-08,OD01,0,1,2025-10-08,0.2,140074.272,3323.233,486.369,11.539,116728.56,2769.3609
110484,STK25000768,1,2025-10-08,OD03,60,1,2025-12-07,0.2,5301317.952,125772.6679,920.3677,21.8355,4417764.96,104810.5566
110485,SIP25004894,1,2025-10-08,OD06,0,0.5,2025-10-08,0.2,74117.6525,1758.4259,214.4608,5.088,61764.7104,1465.3549
110485,SIP25004894,1,2025-10-08,OD06,45,0.5,2025-11-22,0.2,74117.6525,1758.4259,214.4608,5.088,61764.7104,1465.3549
110486,SIP25004894,2,2025-10-08,OD06,0,0.5,2025-10-08,0.2,483833.88,11478.8584,403.1949,9.5657,403194.9,9565.7153
110486,SIP25004894,2,2025-10-08,OD06,45,0.5,2025-11-22,0.2,483833.88,11478.8584,403.1949,9.5657,403194.9,9565.7153
110487,SIP25004895,1,2025-10-08,OD07,60,0,2025-12-07,0.2,0,0,422.8955,10.0331,0,0
110487,SIP25004895,1,2025-10-08,OD07,120,1,2026-02-05,0.2,365381.712,8668.6053,422.8955,10.0331,304484.76,7223.8377
110488,SIP25004895,2,2025-10-08,OD07,60,0,2025-12-07,0.2,0,0,115.634,2.7434,0,0
110488,SIP25004895,2,2025-10-08,OD07,120,1,2026-02-05,0.2,277521.6,6584.1423,115.634,2.7434,231268,5486.7853
110489,SIP25004896,1,2025-10-08,OD08,0,0.2,2025-10-08,0.2,23734.3824,563.0933,274.7035,6.5173,19778.652,469.2444
110489,SIP25004896,1,2025-10-08,OD08,45,0.4,2025-11-22,0.2,47468.7648,1126.1866,274.7035,6.5173,39557.304,938.4888
110489,SIP25004896,1,2025-10-08,OD08,90,0.4,2026-01-06,0.2,47468.7648,1126.1866,274.7035,6.5173,39557.304,938.4888
110490,STK25000769,1,2025-10-08,OD05,0,0.3,2025-10-08,0.2,1597748.22,37906.2448,887.6379,21.059,1331456.85,31588.5374
110490,STK25000769,1,2025-10-08,OD05,60,0.7,2025-12-07,0.2,3728079.18,88447.9046,887.6379,21.059,3106732.65,73706.5872
110491,STK25000769,2,2025-10-08,OD05,0,0.3,2025-10-08,0.2,269562.0557,6395.3038,194.9957,4.6262,224635.0464,5329.4198
110491,STK25000769,2,2025-10-08,OD05,60,0.7,2025-12-07,0.2,628978.1299,14922.3756,194.9957,4.6262,524148.4416,12435.313
110492,SIP25004897,1,2025-10-08,OD06,0,0.5,2025-10-08,0.2,1828168.56,43372.9196,253.9123,6.024,1523473.8,36144.0996
110492,SIP25004897,1,2025-10-08,OD06,45,0.5,2025-11-22,0.2,1828168.56,43372.9196,253.9123,6.024,1523473.8,36144.0996
110493,SIP25004898,1,2025-10-08,OD01,0,1,2025-10-08,0.2,78905.4336,1872.015,273.9772,6.5001,65754.528,1560.0125
110494,SIP25004899,1,2025-10-08,OD07,60,0,2025-12-07,0.2,0,0,496.3553,11.7759,0,0
110494,SIP25004899,1,2025-10-08,OD07,120,1,2026-02-05,0.2,7147516.32,169573.3409,496.3553,11.7759,5956263.6,141311.1174
110495,SIP25004899,2,2025-10-08,OD07,60,0,2025-12-07,0.2,0,0,675.9209,16.0361,0,0
110495,SIP25004899,2,2025-10-08,OD07,120,1,2026-02-05,0.2,1946652.192,46183.9191,675.9209,16.0361,1622210.16,38486.5993
110496,SIP25004900,1,2025-10-09,OD01,0,1,2025-10-09,0.2,3545486.784,84115.9379,615.5359,14.6035,2954572.32,70096.6149
110497,STK25000770,1,2025-10-09,OD07,60,0,2025-12-08,0.2,0,0,474.5285,11.2581,0,0
110497,STK25000770,1,2025-10-09,OD07,120,1,2026-02-06,0.2,204996.312,4863.4949,474.5285,11.2581,170830.26,4052.9125
110498,STKB25000377,1,2025-10-09,OD08,0,0.2,2025-10-09,0.2,15354.5172,364.2827,444.2858,10.5406,12795.431,303.5689
110498,STKB25000377,1,2025-10-09,OD08,45,0.4,2025-11-23,0.2,30709.0345,728.5655,444.2858,10.5406,25590.8621,607.1379
110498,STKB25000377,1,2025-10-09,OD08,90,0.4,2026-01-07,0.2,30709.0345,728.5655,444.2858,10.5406,25590.8621,607.1379
110499,STKB25000377,2,2025-10-09,OD08,0,0.2,2025-10-09,0.2,680806.368,16151.9898,236.3911,5.6083,567338.64,13459.9915
110499,STKB25000377,2,2025-10-09,OD08,45,0.4,2025-11-23,0.2,1361612.736,32303.9795,236.3911,5.6083,1134677.28,26919.9829
110499,STKB25000377,2,2025-10-09,OD08,90,0.4,2026-01-07,0.2,1361612.736,32303.9795,236.3911,5.6083,1134677.28,26919.9829
110500,STKB25000377,3,2025-10-09,OD08,0,0.2,2025-10-09,0.2,301715.9885,7158.1492,654.7656,15.5342,251429.9904,5965.1243
110500,STKB25000377,3,2025-10-09,OD08,45,0.4,2025-11-23,0.2,603431.977,14316.2984,654.7656,15.5342,502859.9808,11930.2487
110500,STKB25000377,3,2025-10-09,OD08,90,0.4,2026-01-07,0.2,603431.977,14316.2984,654.7656,15.5342,502859.9808,11930.2487
110501,SIP25004901,1,2025-10-09,OD02,30,1,2025-11-08,0.2,765970.7328,18172.4966,443.2701,10.5165,638308.944,15143.7472
110502,SIP25004902,1,2025-10-09,OD02,30,1,2025-11-08,0.2,1698886.944,40305.7401,589.8913,13.995,1415739.12,33588.1167
110503,SIP25004903,1,2025-10-09,OD08,0,0.2,2025-10-09,0.2,444468.3264,10544.9188,385.8232,9.1536,370390.272,8787.4323
110503,SIP25004903,1,2025-10-09,OD08,45,0.4,2025-11-23,0.2,888936.6528,21089.8376,385.8232,9.1536,740780.544,17574.8646
110503,SIP25004903,1,2025-10-09,OD08,90,0.4,2026-01-07,0.2,888936.6528,21089.8376,385.8232,9.1536,740780.544,17574.8646
110504,SIP25004904,1,2025-10-09,OD07,60,0,2025-12-08,0.2,0,0,335.6419,7.963,0,0
110504,SIP25004904,1,2025-10-09,OD07,120,1,2026-02-06,0.2,1208310.84,28666.9238,335.6419,7.963,1006925.7,23889.1032
110505,SIP25004905,1,2025-10-09,OD02,30,1,2025-11-08,0.2,3375405.6,80080.7972,140.6419,3.3367,2812838,66733.9976
110506,SIP25004906,1,2025-10-09,OD03,60,1,2025-12-08,0.2,624706.6464,14821.0355,723.0401,17.154,520588.872,12350.8629
110507,SIP25004907,1,2025-10-09,OD02,30,1,2025-11-08,0.2,35139.2256,833.6708,406.704,9.649,29282.688,694.7257
110508,SIP25004908,1,2025-10-09,OD05,0,0.3,2025-10-09,0.2,279633.3062,6634.2421,539.4161,12.7975,233027.7552,5528.5351
110508,SIP25004908,1,2025-10-09,OD05,60,0.7,2025-12-08,0.2,652477.7146,15479.8983,539.4161,12.7975,543731.4288,12899.9153
110509,SIP25004908,2,2025-10-09,OD05,0,0.3,2025-10-09,0.2,242106.3302,5743.9224,467.0261,11.0801,201755.2752,4786.602
110509,SIP25004908,2,2025-10-09,OD05,60,0.7,2025-12-08,0.2,564914.7706,13402.4857,467.0261,11.0801,470762.3088,11168.738
110510,SIP25004908,3,2025-10-09,OD05,0,0.3,2025-10-09,0.2,699245.9827,16589.4658,505.8203,12.0005,582704.9856,13824.5548
110510,SIP25004908,3,2025-10-09,OD05,60,0.7,2025-12-08,0.2,1631573.9597,38708.7535,505.8203,12.0005,1359644.9664,32257.2946
110511,SIP25004908,4,2025-10-09,OD05,0,0.3,2025-10-09,0.2,1857672.9216,44072.9044,537.5211,12.7526,1548060.768,36727.4204
110511,SIP25004908,4,2025-10-09,OD05,60,0.7,2025-12-08,0.2,4334570.1504,102836.777,537.5211,12.7526,3612141.792,85697.3142
110512,SIP25004909,1,2025-10-09,OD03,60,1,2025-12-08,0.2,378620.64,8982.6961,262.931,6.238,315517.2,7485.5801
110513,SIP25004909,2,2025-10-09,OD03,60,1,2025-12-08,0.2,1215290.304,28832.5102,421.9758,10.0113,1012741.92,24027.0918
110514,SIP25004910,1,2025-10-09,OD01,0,1,2025-10-09,0.2,265277.4451,6293.6523,383.7926,9.1054,221064.5376,5244.7103
110515,SIP25004910,2,2025-10-09,OD01,0,1,2025-10-09,0.2,4533181.92,107548.8,314.8043,7.4687,3777651.6,89624
110516,SIP25004910,3,2025-10-09,OD01,0,1,2025-10-09,0.2,2832141.888,67191.9784,327.7942,7.7768,2360118.24,55993.3153
110517,SIP25004911,1,2025-10-09,OD08,0,0.2,2025-10-09,0.2,26224.0658,622.1605,758.7982,18.0023,21853.3882,518.4671
110517,SIP25004911,1,2025-10-09,OD08,45,0.4,2025-11-23,0.2,52448.1316,1244.321,758.7982,18.0023,43706.7763,1036.9342
110517,SIP25004911,1,2025-10-09,OD08,90,0.4,2026-01-07,0.2,52448.1316,1244.321,758.7982,18.0023,43706.7763,1036.9342
110518,SIP25004911,2,2025-10-09,OD08,0,0.2,2025-10-09,0.2,43411.3344,1029.9249,628.0575,14.9005,36176.112,858.2707
110518,SIP25004911,2,2025-10-09,OD08,45,0.4,2025-11-23,0.2,86822.6688,2059.8498,628.0575,14.9005,72352.224,1716.5415
110518,SIP25004911,2,2025-10-09,OD08,90,0.4,2026-01-07,0.2,86822.6688,2059.8498,628.0575,14.9005,72352.224,1716.5415
110519,SIP25004911,3,2025-10-09,OD08,0,0.2,2025-10-09,0.2,63508.2422,1506.7199,735.0491,17.4389,52923.5352,1255.5999
110519,SIP25004911,3,2025-10-09,OD08,45,0.4,2025-11-23,0.2,127016.4845,3013.4397,735.0491,17.4389,105847.0704,2511.1998
110519,SIP25004911,3,2025-10-09,OD08,90,0.4,2026-01-07,0.2,127016.4845,3013.4397,735.0491,17.4389,105847.0704,2511.1998
110520,STK25000771,1,2025-10-10,OD07,60,0,2025-12-09,0.2,0,0,664.927,15.7753,0,0
110520,STK25000771,1,2025-10-10,OD07,120,1,2026-02-07,0.2,287248.464,6814.9102,664.927,15.7753,239373.72,5679.0918
110521,SIP25004912,1,2025-10-10,OD04,90,1,2026-01-08,0.2,96957.769,2300.3029,280.5491,6.656,80798.1408,1916.9191
110522,SIP25004913,1,2025-10-10,OD03,60,1,2025-12-09,0.2,272653.2864,6468.6426,473.3564,11.2303,227211.072,5390.5355
110523,SIP25004914,1,2025-10-10,OD01,0,1,2025-10-10,0.2,68443.5917,1623.81,396.0856,9.397,57036.3264,1353.175
110524,SIP25004915,1,2025-10-10,OD07,60,0,2025-12-09,0.2,0,0,625.1944,14.8326,0,0
110524,SIP25004915,1,2025-10-10,OD07,120,1,2026-02-07,0.2,3601119.744,85435.8184,625.1944,14.8326,3000933.12,71196.5153
110525,SIP25004916,1,2025-10-10,OD07,60,0,2025-12-09,0.2,0,0,619.2019,14.6904,0,0
110525,SIP25004916,1,2025-10-10,OD07,120,1,2026-02-07,0.2,213996.1766,5077.0149,619.2019,14.6904,178330.1472,4230.8457
110526,SIP25004917,1,2025-10-10,OD07,60,0,2025-12-09,0.2,0,0,931.5416,22.1006,0,0
110526,SIP25004917,1,2025-10-10,OD07,120,1,2026-02-07,0.2,536567.9616,12729.9635,931.5416,22.1006,447139.968,10608.3029
110527,SIP25004918,1,2025-10-10,OD04,90,1,2026-01-08,0.2,581365.9872,13792.7874,672.8773,15.9639,484471.656,11493.9895
110528,SIP25004918,2,2025-10-10,OD04,90,1,2026-01-08,0.2,831549,19728.3274,138.5915,3.2881,692957.5,16440.2728
110529,SIP25004918,3,2025-10-10,OD04,90,1,2026-01-08,0.2,7231077.504,171555.8127,627.6977,14.892,6025897.92,142963.1772
110530,SIP25004918,4,2025-10-10,OD04,90,1,2026-01-08,0.2,1647805.824,39093.8511,286.0774,6.7871,1373171.52,32578.2093
110531,SIP25004918,5,2025-10-10,OD04,90,1,2026-01-08,0.2,181619.1072,4308.8756,420.4146,9.9742,151349.256,3590.7297
110532,STK25000772,1,2025-10-10,OD05,0,0.3,2025-10-10,0.2,192207.4704,4560.0823,444.9247,10.5557,160172.892,3800.0686
110532,STK25000772,1,2025-10-10,OD05,60,0.7,2025-12-09,0.2,448484.0976,10640.1921,444.9247,10.5557,373736.748,8866.8268
110533,STK25000772,2,2025-10-10,OD05,0,0.3,2025-10-10,0.2,481353.264,11420.0063,668.5462,15.8611,401127.72,9516.6719
110533,STK25000772,2,2025-10-10,OD05,60,0.7,2025-12-09,0.2,1123157.616,26646.6813,668.5462,15.8611,935964.68,22205.5677
110534,STK25000772,3,2025-10-10,OD05,0,0.3,2025-10-10,0.2,202970.4307,4815.4313,587.2987,13.9335,169142.0256,4012.8594
110534,STK25000772,3,2025-10-10,OD05,60,0.7,2025-12-09,0.2,473597.6717,11236.0064,587.2987,13.9335,394664.7264,9363.3387
110535,STK25000772,4,2025-10-10,OD05,0,0.3,2025-10-10,0.2,399864.937,9486.7126,385.6722,9.15,333220.7808,7905.5939
110535,STK25000772,4,2025-10-10,OD05,60,0.7,2025-12-09,0.2,933018.1862,22135.6628,385.6722,9.15,777515.1552,18446.3857
110536,SIP25004919,1,2025-10-10,OD04,90,1,2026-01-08,0.2,841747.392,19970.2821,292.2734,6.9341,701456.16,16641.9018
110537,SIP25004919,2,2025-10-10,OD04,90,1,2026-01-08,0.2,414948.096,9844.5574,288.1584,6.8365,345790.08,8203.7979
110538,SIP25004919,3,2025-10-10,OD04,90,1,2026-01-08,0.2,97905.384,2322.7849,135.9797,3.2261,81587.82,1935.6541
110539,SIP25004920,1,2025-10-10,OD05,0,0.3,2025-10-10,0.2,561606.5664,13323.9992,650.0076,15.4213,468005.472,11103.3327
110539,SIP25004920,1,2025-10-10,OD05,60,0.7,2025-12-09,0.2,1310415.3216,31089.3315,650.0076,15.4213,1092012.768,25907.7762
110540,STK25000773,1,2025-10-10,OD06,0,0.5,2025-10-10,0.2,333719.784,7917.4326,463.4997,10.9964,278099.82,6597.8605
110540,STK25000773,1,2025-10-10,OD06,45,0.5,2025-11-24,0.2,333719.784,7917.4326,463.4997,10.9964,278099.82,6597.8605
110541,STK25000773,2,2025-10-10,OD06,0,0.5,2025-10-10,0.2,564474.528,13392.041,391.9962,9.3,470395.44,11160.0342
110541,STK25000773,2,2025-10-10,OD06,45,0.5,2025-11-24,0.2,564474.528,13392.041,391.9962,9.3,470395.44,11160.0342
110542,STK25000773,3,2025-10-10,OD06,0,0.5,2025-10-10,0.2,124877.0822,2962.6829,722.6683,17.1452,104064.2352,2468.9024
110542,STK25000773,3,2025-10-10,OD06,45,0.5,2025-11-24,0.2,124877.0822,2962.6829,722.6683,17.1452,104064.2352,2468.9024
110543,SIP25004921,1,2025-10-10,OD04,90,1,2026-01-08,0.2,1649779.2,39140.669,286.42,6.7953,1374816,32617.2242
110544,SIP25004922,1,2025-10-10,OD08,0,0.2,2025-10-10,0.2,142611.72,3383.4335,118.8431,2.8195,118843.1,2819.5279
110544,SIP25004922,1,2025-10-10,OD08,45,0.4,2025-11-24,0.2,285223.44,6766.8669,118.8431,2.8195,237686.2,5639.0558
110544,SIP25004922,1,2025-10-10,OD08,90,0.4,2026-01-08,0.2,285223.44,6766.8669,118.8431,2.8195,237686.2,5639.0558
110545,SIP25004922,2,2025-10-10,OD08,0,0.2,2025-10-10,0.2,157941.9187,3747.1392,685.5118,16.2636,131618.2656,3122.616
110545,SIP25004922,2,2025-10-10,OD08,45,0.4,2025-11-24,0.2,315883.8374,7494.2785,685.5118,16.2636,263236.5312,6245.2321
110545,SIP25004922,2,2025-10-10,OD08,90,0.4,2026-01-08,0.2,315883.8374,7494.2785,685.5118,16.2636,263236.5312,6245.2321
110546,SIP25004923,1,2025-10-10,OD03,60,1,2025-12-09,0.2,3367382.4,79890.4484,233.846,5.5479,2806152,66575.3737
110547,SIP25004923,2,2025-10-10,OD03,60,1,2025-12-09,0.2,1635958.44,38812.7744,454.4329,10.7813,1363298.7,32343.9786
110548,SIP25004923,3,2025-10-10,OD03,60,1,2025-12-09,0.2,1409364,33436.8683,489.3625,11.61,1174470,27864.0569
110549,SIP25004923,4,2025-10-10,OD03,60,1,2025-12-09,0.2,2527752.0384,59970.3924,548.5573,13.0144,2106460.032,49975.327
110550,SIP25004924,1,2025-10-10,OD07,60,0,2025-12-09,0.2,0,0,398.0588,9.4439,0,0
110550,SIP25004924,1,2025-10-10,OD07,120,1,2026-02-07,0.2,343922.8032,8159.4971,398.0588,9.4439,286602.336,6799.5809
110551,SIP25004924,2,2025-10-10,OD07,60,0,2025-12-09,0.2,0,0,699.5187,16.5959,0,0
110551,SIP25004924,2,2025-10-10,OD07,120,1,2026-02-07,0.2,2014613.856,47796.2955,699.5187,16.5959,1678844.88,39830.2463
110552,SIP25004924,3,2025-10-10,OD07,60,0,2025-12-09,0.2,0,0,546.2983,12.9608,0,0
110552,SIP25004924,3,2025-10-10,OD07,120,1,2026-02-07,0.2,944003.4624,22396.2862,546.2983,12.9608,786669.552,18663.5718
110553,SIP25004925,1,2025-10-10,OD02,30,1,2025-11-09,0.2,1906446.24,45230.0413,529.5684,12.5639,1588705.2,37691.7011
110554,STK25000774,1,2025-10-10,OD03,60,1,2025-12-09,0.2,251889.1776,5976.0184,291.5384,6.9167,209907.648,4980.0154
110555,STKB25000378,1,2025-10-10,OD07,60,0,2025-12-09,0.2,0,0,313.5399,7.4387,0,0
110555,STKB25000378,1,2025-10-10,OD07,120,1,2026-02-07,0.2,2708984.736,64270.1005,313.5399,7.4387,2257487.28,53558.4171
110556,STKB25000378,2,2025-10-10,OD07,60,0,2025-12-09,0.2,0,0,485.6482,11.5219,0,0
110556,STKB25000378,2,2025-10-10,OD07,120,1,2026-02-07,0.2,1398666.816,33183.0799,485.6482,11.5219,1165555.68,27652.5665
