STOK_KODU,CARI_KOD,FISNO,TARIH,MIKTAR1,MIKTAR2,NET_FIYAT,STHAR_GCKOD,STHAR_HTUR,DOLAR_KURU,STHAR_ACIKLAMA,EKALAN,EKALAN1,TUTAR_USD,ODE_GUN,YIL,AY,HAFTA
D00010,320.01.0012,IRS25703498,2025-09-03,1000,1000,227.1066,1,YERLİ,41.5,İthalat dosyası,H,Kalite onaylı,5472.4482,90,2025,9,36
D00008,320.01.0001,IRS25703499,2025-09-02,2000,2000,418.842,1,YERLİ,41.5,Mal kabul,E,Kalite onaylı,20185.1566,60,2025,9,36
H00004,320.01.0049,IRS25703500,2025-09-04,120,0.12,87.6203,1,YERLİ,41.5,İthalat dosyası,H,Kalite onaylı,253.3599,90,2025,9,36
D00012,320.01.0049,IRS25703501,2025-11-29,10000,10000,145.6103,1,YERLİ,42.8,İthalat dosyası,H,Kalite onaylı,34021.0981,60,2025,11,48
H00009,320.01.0045,IRS25703502,2025-10-10,5000,5,90.7891,1,YERLİ,42.15,Mal kabul,H,Şartlı kabul,10769.7628,0,2025,10,41
H00010,320.01.0045,IRS25703503,2025-11-22,500,0.5,28.4794,1,YERLİ,42.8,Sevk irsaliyesi,H,Şartlı kabul,332.7033,90,2025,11,47
H00010,320.01.0001,IRS25703504,2025-09-13,1000,1,24.9184,1,YERLİ,41.5,İthalat dosyası,H,Kalite onaylı,600.4434,0,2025,9,37
H00010,320.01.0001,IRS25703505,2025-09-10,2000,2,30.932,1,YERLİ,41.5,Mal kabul,E,Şartlı kabul,1490.6988,90,2025,9,37
H00012,320.01.0011,IRS25703506,2025-09-24,10000,10000,35.8103,1,YERLİ,41.5,Numune kabul,H,,8628.988,90,2025,9,39
H00007,320.01.0004,IRS25703507,2025-11-23,500,0.5,61.1982,1,YERLİ,42.8,Sevk irsaliyesi,E,,714.9322,0,2025,11,47
D00006,320.01.0004,IRS25703508,2025-09-19,250,250,358.8021,1,YERLİ,41.5,Sevk irsaliyesi,E,,2161.4584,90,2025,9,38
H00003,320.01.0004,IRS25703509,2025-09-02,1000,1,102.9815,1,YERLİ,41.5,Sevk irsaliyesi,H,,2481.4819,45,2025,9,36
D00001,320.01.0004,IRS25703510,2025-11-25,500,500,40.1024,1,YERLİ,42.8,Mal kabul,E,Şartlı kabul,468.486,45,2025,11,48
H00001,320.01.0004,IRS25703511,2025-09-07,1000,1,58.0477,1,YERLİ,41.5,Kısmi teslim,H,,1398.7398,0,2025,9,36
H00016,320.01.0001,IRS25703512,2025-11-25,10000,10000,100.1151,1,YERLİ,42.8,Kısmi teslim,H,Kalite onaylı,23391.3785,0,2025,11,48
H00015,320.01.0001,IRS25703513,2025-09-15,250,0.25,56.2478,1,YERLİ,41.5,İthalat dosyası,E,Kalite onaylı,338.8422,45,2025,9,38
D00009,320.01.0001,IRS25703514,2025-09-03,250,250,277.8944,1,YERLİ,41.5,Mal kabul,H,Kalite onaylı,1674.0627,60,2025,9,36
D00012,320.01.0002,IRS25703515,2025-09-10,1000,1000,155.2018,1,YERLİ,41.5,Numune kabul,H,,3739.8024,30,2025,9,37
H00013,320.01.0037,IRS25703516,2025-11-02,5000,5000,121.8162,1,İTHAL,42.8,Sevk irsaliyesi,H,Kalite onaylı,14230.8645,90,2025,11,44
H00005,320.01.0037,IRS25703517,2025-09-15,1000,1,70.8404,1,İTHAL,41.5,Sevk irsaliyesi,E,,1706.9976,0,2025,9,38
D00009,320.01.0039,IRS25703518,2025-09-25,10000,10000,317.926,1,YERLİ,41.5,İthalat dosyası,E,Kalite onaylı,76608.6747,60,2025,9,39
H00004,320.01.0039,IRS25703519,2025-09-27,1000,1,80.5972,1,YERLİ,41.5,Kısmi teslim,E,,1942.1012,30,2025,9,39
D00010,320.01.0006,IRS25703520,2025-10-09,10000,10000,222.7035,1,YERLİ,42.15,İthalat dosyası,E,Şartlı kabul,52835.9431,90,2025,10,41
D00006,320.01.0006,IRS25703521,2025-09-16,2000,2000,396.0301,1,YERLİ,41.5,İthalat dosyası,E,,19085.788,0,2025,9,38
H00006,320.01.0002,IRS25703522,2025-09-11,2000,2,132.1365,1,YERLİ,41.5,Mal kabul,E,Şartlı kabul,6368.0241,90,2025,9,37
H00007,320.01.0001,IRS25703523,2025-12-04,5000,5,61.667,1,YERLİ,43.45,Mal kabul,H,,7096.3176,60,2025,12,49
D00010,320.01.0001,IRS25703524,2025-09-09,2000,2000,233.0122,1,YERLİ,41.5,Kısmi teslim,H,Kalite onaylı,11229.5036,90,2025,9,37
D00001,320.01.0008,IRS25703525,2025-09-17,10000,10000,48.554,1,YERLİ,41.5,Sevk irsaliyesi,E,,11699.759,30,2025,9,38
H00015,320.01.0008,IRS25703526,2025-09-18,10000,10,52.9731,1,YERLİ,41.5,Sevk irsaliyesi,H,Şartlı kabul,12764.6024,0,2025,9,38
D00010,320.01.0008,IRS25703527,2025-11-05,120,120,228.6875,1,YERLİ,42.8,Kısmi teslim,E,Şartlı kabul,641.1799,0,2025,11,45
H00006,320.01.0007,IRS25703528,2025-09-28,120,0.12,131.0397,1,YERLİ,41.5,Kısmi teslim,H,Kalite onaylı,378.91,0,2025,9,39
D00001,320.01.0001,IRS25703529,2025-10-05,60,60,49.3425,1,YERLİ,42.15,Kısmi teslim,E,Kalite onaylı,70.2384,0,2025,10,40
H00008,320.01.0001,IRS25703530,2025-11-30,2000,2,68.1161,1,YERLİ,42.8,Numune kabul,H,,3182.9953,45,2025,11,48
H00015,320.01.0015,IRS25703531,2025-09-27,2000,2,48.2206,1,YERLİ,41.5,İthalat dosyası,H,,2323.8843,30,2025,9,39
H00002,320.01.0015,IRS25703532,2025-10-23,10000,10,23.2096,1,YERLİ,42.15,Sevk irsaliyesi,E,,5506.4294,90,2025,10,43
D00002,320.01.0012,IRS25703533,2025-09-22,5000,5000,84.7501,1,YERLİ,41.5,Mal kabul,E,Şartlı kabul,10210.8554,0,2025,9,39
D00010,320.01.0012,IRS25703534,2025-11-01,10000,10000,232.3453,1,YERLİ,42.8,Sevk irsaliyesi,H,Şartlı kabul,54286.285,90,2025,11,44
D00003,320.01.0002,IRS25703535,2025-09-09,2000,2000,412.8155,1,YERLİ,41.5,Kısmi teslim,E,,19894.7229,0,2025,9,37
H00005,320.01.0002,IRS25703536,2025-09-16,500,0.5,66.3714,1,YERLİ,41.5,İthalat dosyası,E,,799.6554,0,2025,9,38
H00015,320.01.0001,IRS25703537,2025-09-09,500,0.5,54.2137,1,YERLİ,41.5,Mal kabul,H,Şartlı kabul,653.1771,0,2025,9,37
D00006,320.01.0001,IRS25703538,2025-10-17,1000,1000,363.1766,1,YERLİ,42.15,İthalat dosyası,H,,8616.2894,30,2025,10,42
D00003,320.01.0043,IRS25703539,2025-09-22,500,500,405.5381,1,İTHAL,41.5,Kısmi teslim,H,,4886.0012,90,2025,9,39
D00009,320.01.0004,IRS25703541,2025-11-25,1000,1000,308.4733,1,YERLİ,42.8,İthalat dosyası,E,Kalite onaylı,7207.3201,45,2025,11,48
H00013,320.01.0004,IRS25703542,2025-11-02,1000,1000,123.5877,1,YERLİ,42.8,İthalat dosyası,H,Şartlı kabul,2887.5631,90,2025,11,44
D00012,320.01.0004,IRS25703543,2025-10-26,1000,1000,147.888,1,YERLİ,42.15,Numune kabul,E,Kalite onaylı,3508.6121,30,2025,10,43
D00009,320.01.0004,IRS25703544,2025-10-29,500,500,341.9031,1,YERLİ,42.15,Kısmi teslim,H,,4055.79,0,2025,10,44
H00005,320.01.0002,IRS25703545,2025-11-06,1000,1,60.409,1,YERLİ,42.8,Mal kabul,E,,1411.4252,30,2025,11,45
H00008,320.01.0002,IRS25703546,2025-12-05,500,0.5,76.3634,1,YERLİ,43.45,İthalat dosyası,E,Kalite onaylı,878.7503,30,2025,12,49
H00008,320.01.0014,IRS25703547,2025-10-27,250,0.25,78.4755,1,YERLİ,42.15,Numune kabul,H,,465.4537,30,2025,10,44
H00003,320.01.0014,IRS25703548,2025-11-28,250,0.25,85.0379,1,YERLİ,42.8,Numune kabul,E,Kalite onaylı,496.7167,45,2025,11,48
H00007,320.01.0014,IRS25703549,2025-10-01,250,0.25,62.249,1,YERLİ,42.15,Numune kabul,E,Kalite onaylı,369.2112,0,2025,10,40
H00004,320.01.0034,IRS25703550,2025-09-17,2000,2,91.0464,1,YERLİ,41.5,Kısmi teslim,H,,4387.7783,45,2025,9,38
H00002,320.01.0007,IRS25703551,2025-09-16,250,0.25,22.6868,1,YERLİ,41.5,Mal kabul,E,Şartlı kabul,136.6675,60,2025,9,38
H00003,320.01.0016,IRS25703552,2025-10-07,10000,10,97.4702,1,YERLİ,42.15,İthalat dosyası,H,,23124.6026,60,2025,10,41
D00004,320.01.0021,IRS25703553,2025-12-12,2000,2000,86.8733,1,YERLİ,43.45,Kısmi teslim,H,Şartlı kabul,3998.771,60,2025,12,50
H00014,320.01.0021,IRS25703554,2025-10-29,5000,5,47.1639,1,YERLİ,42.15,Numune kabul,H,Kalite onaylı,5594.7687,0,2025,10,44
D00010,320.01.0021,IRS25703555,2025-10-25,250,250,263.7625,1,YERLİ,42.15,Mal kabul,H,Şartlı kabul,1564.4276,45,2025,10,43
H00002,320.01.0001,IRS25703556,2025-09-11,10000,10,26.3971,1,YERLİ,41.5,Numune kabul,H,Kalite onaylı,6360.747,90,2025,9,37
D00011,320.01.0038,IRS25703557,2025-12-02,500,500,12.5948,1,YERLİ,43.45,Sevk irsaliyesi,H,,144.9344,90,2025,12,49
H00011,320.01.0001,IRS25703558,2025-09-27,5000,5,43.5581,1,YERLİ,41.5,İthalat dosyası,H,Kalite onaylı,5247.9639,60,2025,9,39
D00007,320.01.0001,IRS25703559,2025-09-11,120,120,91.9076,1,YERLİ,41.5,Numune kabul,E,,265.7569,0,2025,9,37
H00015,320.01.0001,IRS25703560,2025-11-11,2000,2,48.4051,1,YERLİ,42.8,Kısmi teslim,H,Şartlı kabul,2261.9206,45,2025,11,46
H00009,320.01.0007,IRS25703561,2025-09-23,2000,2,96.3303,1,YERLİ,41.5,Sevk irsaliyesi,E,,4642.4241,90,2025,9,39
D00008,320.01.0007,IRS25703562,2025-10-05,250,250,347.5407,1,YERLİ,42.15,Sevk irsaliyesi,H,Şartlı kabul,2061.3327,90,2025,10,40
D00011,320.01.0019,IRS25703564,2025-10-16,5000,5000,11.2821,1,YERLİ,42.15,İthalat dosyası,H,,1338.3274,30,2025,10,42
H00004,320.01.0019,IRS25703565,2025-09-27,1000,1,81.988,1,YERLİ,41.5,Kısmi teslim,H,Şartlı kabul,1975.6145,45,2025,9,39
D00004,320.01.0003,IRS25703566,2025-10-15,250,250,83.9649,1,İTHAL,42.15,Kısmi teslim,E,Kalite onaylı,498.0125,30,2025,10,42
H00012,320.01.0003,IRS25703567,2025-10-07,10000,10000,40.5401,1,İTHAL,42.15,İthalat dosyası,E,Şartlı kabul,9618.0546,30,2025,10,41
H00005,320.01.0010,IRS25703568,2025-11-15,2000,2,73.9711,1,YERLİ,42.8,Kısmi teslim,E,,3456.5935,0,2025,11,46
H00016,320.01.0003,IRS25703569,2025-09-26,1000,1000,104.2437,1,İTHAL,41.5,İthalat dosyası,H,,2511.8964,30,2025,9,39
D00011,320.01.0027,IRS25703570,2025-10-16,2000,2000,10.6109,1,YERLİ,42.15,Kısmi teslim,E,,503.4828,30,2025,10,42
H00005,320.01.0027,IRS25703571,2025-10-22,10000,10,71.4962,1,YERLİ,42.15,Sevk irsaliyesi,H,Şartlı kabul,16962.325,30,2025,10,43
H00010,320.01.0010,IRS25703572,2025-09-16,250,0.25,26.3244,1,YERLİ,41.5,Mal kabul,H,Kalite onaylı,158.5807,90,2025,9,38
H00006,320.01.0010,IRS25703573,2025-12-09,2000,2,149.2039,1,YERLİ,43.45,Kısmi teslim,H,Şartlı kabul,6867.8435,0,2025,12,50
H00004,320.01.0010,IRS25703574,2025-11-01,250,0.25,100.3771,1,YERLİ,42.8,Numune kabul,H,Kalite onaylı,586.3148,60,2025,11,44
D00012,320.01.0020,IRS25703575,2025-09-24,10000,10000,157.9127,1,YERLİ,41.5,Mal kabul,H,Kalite onaylı,38051.253,30,2025,9,39
D00010,320.01.0020,IRS25703576,2025-11-02,120,120,285.2574,1,YERLİ,42.8,Mal kabul,H,Kalite onaylı,799.7871,60,2025,11,44
H00013,320.01.0002,IRS25703577,2025-09-27,10000,10000,120.0388,1,YERLİ,41.5,Sevk irsaliyesi,E,Şartlı kabul,28925.012,60,2025,9,39
H00009,320.01.0002,IRS25703579,2025-11-09,1000,1,90.0929,1,YERLİ,42.8,Numune kabul,H,Şartlı kabul,2104.9743,30,2025,11,45
D00011,320.01.0001,IRS25703580,2025-11-03,10000,10000,12.0624,1,YERLİ,42.8,Mal kabul,H,Kalite onaylı,2818.3178,30,2025,11,45
H00001,320.01.0001,IRS25703581,2025-09-30,1000,1,61.5277,1,YERLİ,41.5,İthalat dosyası,H,,1482.5952,45,2025,9,40
H00006,320.01.0001,IRS25703582,2025-11-10,10000,10,143.3286,1,YERLİ,42.8,İthalat dosyası,E,Şartlı kabul,33487.9907,90,2025,11,46
D00011,320.01.0016,IRS25703583,2025-10-11,5000,5000,11.7827,1,YERLİ,42.15,Sevk irsaliyesi,H,Şartlı kabul,1397.7106,45,2025,10,41
H00005,320.01.0016,IRS25703584,2025-10-04,500,0.5,74.0861,1,YERLİ,42.15,Mal kabul,H,Şartlı kabul,878.8387,0,2025,10,40
H00007,320.01.0028,IRS25703585,2025-11-25,500,0.5,63.9174,1,YERLİ,42.8,Numune kabul,E,Kalite onaylı,746.6986,30,2025,11,48
H00005,320.01.0038,IRS25703586,2025-10-27,1000,1,68.9384,1,YERLİ,42.15,İthalat dosyası,H,,1635.5492,90,2025,10,44
D00010,320.01.0030,IRS25703587,2025-10-17,5000,5000,241.2475,1,YERLİ,42.15,Sevk irsaliyesi,H,Şartlı kabul,28617.7343,60,2025,10,42
H00008,320.01.0005,IRS25703588,2025-10-16,5000,5,86.4554,1,YERLİ,42.15,Kısmi teslim,H,Kalite onaylı,10255.6821,45,2025,10,42
H00010,320.01.0011,IRS25703589,2025-10-13,10000,10,31.7116,1,YERLİ,42.15,Sevk irsaliyesi,H,,7523.5113,90,2025,10,42
D00008,320.01.0016,IRS25703590,2025-10-09,5000,5000,420.112,1,YERLİ,42.15,Sevk irsaliyesi,E,Şartlı kabul,49835.3499,30,2025,10,41
H00005,320.01.0005,IRS25703591,2025-12-13,10000,10,62.3313,1,YERLİ,43.45,Sevk irsaliyesi,E,Şartlı kabul,14345.5236,0,2025,12,50
H00010,320.01.0005,IRS25703592,2025-12-14,500,0.5,25.5514,1,YERLİ,43.45,Sevk irsaliyesi,H,Şartlı kabul,294.0322,30,2025,12,50
H00005,320.01.0004,IRS25703593,2025-10-13,1000,1,65.0004,1,YERLİ,42.15,Sevk irsaliyesi,E,Şartlı kabul,1542.121,60,2025,10,42
H00004,320.01.0005,IRS25703594,2025-10-29,10000,10,100.4245,1,YERLİ,42.15,Sevk irsaliyesi,E,,23825.5042,90,2025,10,44
H00007,320.01.0005,IRS25703595,2025-11-29,5000,5,54.8223,1,YERLİ,42.8,Mal kabul,E,,6404.4743,45,2025,11,48
H00011,320.01.0001,IRS25703596,2025-11-21,120,0.12,49.1717,1,YERLİ,42.8,Sevk irsaliyesi,H,Şartlı kabul,137.8646,90,2025,11,47
H00016,320.01.0001,IRS25703597,2025-10-17,1000,1000,102.3302,1,YERLİ,42.15,Sevk irsaliyesi,E,,2427.7628,90,2025,10,42
H00004,320.01.0001,IRS25703598,2025-10-14,10000,10,80.313,1,YERLİ,42.15,Mal kabul,E,,19054.0925,60,2025,10,42
D00012,320.01.0003,IRS25703599,2025-10-05,10000,10000,154.0232,1,İTHAL,42.15,Numune kabul,H,Kalite onaylı,36541.6845,30,2025,10,40
D00012,320.01.0003,IRS25703600,2025-11-15,1000,1000,161.9007,1,İTHAL,42.8,Sevk irsaliyesi,E,Şartlı kabul,3782.7266,30,2025,11,46
H00012,320.01.0003,IRS25703601,2025-12-26,2000,2000,40.4391,1,İTHAL,43.45,İthalat dosyası,H,Kalite onaylı,1861.4085,90,2025,12,52
D00006,320.01.0002,IRS25703602,2025-10-19,5000,5000,410.551,1,YERLİ,42.15,Kısmi teslim,E,Kalite onaylı,48701.1862,45,2025,10,42
H00008,320.01.0002,IRS25703603,2025-11-14,120,0.12,78.8409,1,YERLİ,42.8,Numune kabul,E,,221.0493,90,2025,11,46
H00012,320.01.0002,IRS25703604,2025-11-30,5000,5000,36.9922,1,YERLİ,42.8,Numune kabul,E,Şartlı kabul,4321.5187,90,2025,11,48
D00007,320.01.0014,IRS25703605,2025-12-27,10000,10000,89.1191,1,YERLİ,43.45,Sevk irsaliyesi,H,Kalite onaylı,20510.725,60,2025,12,52
D00004,320.01.0014,IRS25703606,2025-10-20,250,250,94.7253,1,YERLİ,42.15,Kısmi teslim,H,Kalite onaylı,561.8345,45,2025,10,43
D00004,320.01.0009,IRS25703607,2025-11-15,10000,10000,91.4525,1,YERLİ,42.8,İthalat dosyası,H,Şartlı kabul,21367.4065,45,2025,11,46
H00012,320.01.0009,IRS25703608,2025-11-16,2000,2000,39.0494,1,YERLİ,42.8,İthalat dosyası,E,Şartlı kabul,1824.7383,45,2025,11,46
H00004,320.01.0034,IRS25703609,2025-10-20,1000,1,96.5705,1,YERLİ,42.15,Numune kabul,H,,2291.1151,0,2025,10,43
H00003,320.01.0014,IRS25703610,2025-11-10,120,0.12,104.7054,1,YERLİ,42.8,Mal kabul,E,,293.5665,90,2025,11,46
H00014,320.01.0014,IRS25703611,2025-12-05,10000,10,43.814,1,YERLİ,43.45,Mal kabul,E,Şartlı kabul,10083.7745,30,2025,12,49
H00008,320.01.0003,IRS25703612,2025-10-08,120,0.12,71.6536,1,İTHAL,42.15,Kısmi teslim,H,Kalite onaylı,203.996,90,2025,10,41
D00009,320.01.0002,IRS25703613,2025-10-16,10000,10000,338.3755,1,YERLİ,42.15,Kısmi teslim,H,Şartlı kabul,80278.8849,0,2025,10,42
H00003,320.01.0001,IRS25703614,2025-11-27,10000,10,96.2454,1,YERLİ,42.8,Numune kabul,H,Şartlı kabul,22487.243,90,2025,11,48
D00009,320.01.0001,IRS25703615,2025-11-19,250,250,319.2037,1,YERLİ,42.8,Numune kabul,H,Kalite onaylı,1864.5076,30,2025,11,47
H00015,320.01.0011,IRS25703616,2025-11-20,5000,5,46.6918,1,YERLİ,42.8,Sevk irsaliyesi,H,,5454.6495,90,2025,11,47
H00008,320.01.0011,IRS25703617,2025-11-04,10000,10,81.0935,1,YERLİ,42.8,İthalat dosyası,H,Şartlı kabul,18947.0794,60,2025,11,45
D00010,320.01.0008,IRS25703618,2025-10-21,125,125,235.6162,1,YERLİ,42.15,Numune kabul,H,,698.7432,90,2025,10,43
H00015,320.01.0008,IRS25703619,2025-10-20,250,0.25,51.5155,1,YERLİ,42.15,İthalat dosyası,E,,305.5486,90,2025,10,43
D00011,320.01.0008,IRS25703620,2025-10-07,1000,1000,12.4502,1,YERLİ,42.15,Kısmi teslim,H,Kalite onaylı,295.3784,30,2025,10,41
H00016,320.01.0003,IRS25703621,2025-10-12,2000,2000,107.6803,1,İTHAL,42.15,Numune kabul,H,Kalite onaylı,5109.3855,90,2025,10,41
D00010,320.01.0003,IRS25703622,2025-11-08,10000,10000,277.1994,1,İTHAL,42.8,İthalat dosyası,E,Kalite onaylı,64766.215,30,2025,11,45
H00003,320.01.0021,IRS25703623,2025-10-23,1000,1,88.8759,1,YERLİ,42.15,Mal kabul,H,Kalite onaylı,2108.5623,60,2025,10,43
D00003,320.01.0021,IRS25703624,2025-10-16,1000,1000,351.7846,1,YERLİ,42.15,Numune kabul,H,,8346.0166,45,2025,10,42
H00011,320.01.0036,IRS25703625,2025-10-15,500,0.5,43.466,1,YERLİ,42.15,Numune kabul,H,,515.6109,60,2025,10,42
H00009,320.01.0036,IRS25703626,2025-11-22,60,0.06,93.6188,1,YERLİ,42.8,İthalat dosyası,H,,131.2413,45,2025,11,47
D00003,320.01.0036,IRS25703627,2025-10-29,1000,1000,395.6237,1,YERLİ,42.15,Numune kabul,H,,9386.0902,0,2025,10,44
H00007,320.01.0002,IRS25703628,2025-10-22,120,0.12,54.2722,1,YERLİ,42.15,Sevk irsaliyesi,E,,154.5116,0,2025,10,43
D00008,320.01.0002,IRS25703629,2025-10-04,1000,1000,411.0514,1,YERLİ,42.15,İthalat dosyası,E,,9752.1091,60,2025,10,40
H00007,320.01.0002,IRS25703630,2025-11-05,120,0.12,53.4858,1,YERLİ,42.8,İthalat dosyası,H,,149.9602,90,2025,11,45
H00012,320.01.0022,IRS25703631,2025-11-17,250,250,40.6154,1,YERLİ,42.8,İthalat dosyası,H,Şartlı kabul,237.2395,45,2025,11,47
H00016,320.01.0008,IRS25703632,2025-10-23,10000,10000,108.2524,1,YERLİ,42.15,İthalat dosyası,H,Kalite onaylı,25682.6572,90,2025,10,43
D00010,320.01.0008,IRS25703633,2025-12-30,250,250,255.9979,1,YERLİ,43.45,Numune kabul,E,,1472.9453,60,2025,12,1
H00002,320.01.0008,IRS25703634,2025-10-17,2000,2,28.2844,1,YERLİ,42.15,İthalat dosyası,H,,1342.083,45,2025,10,42
H00008,320.01.0001,IRS25703635,2025-10-19,2000,2,84.2079,1,YERLİ,42.15,Sevk irsaliyesi,H,Kalite onaylı,3995.6299,60,2025,10,42
H00012,320.01.0004,IRS25703636,2025-11-04,10000,10000,37.6089,1,YERLİ,42.8,Kısmi teslim,H,Kalite onaylı,8787.1262,30,2025,11,45
D00002,320.01.0004,IRS25703637,2025-10-28,10000,10000,80.0046,1,YERLİ,42.15,Kısmi teslim,E,Kalite onaylı,18980.9253,45,2025,10,44
H00010,320.01.0006,IRS25703638,2025-11-12,10000,10,26.4897,1,YERLİ,42.8,Sevk irsaliyesi,E,Kalite onaylı,6189.1822,0,2025,11,46
H00006,320.01.0017,IRS25703639,2025-12-09,5000,5,127.6745,1,YERLİ,43.45,Sevk irsaliyesi,H,Kalite onaylı,14692.1174,60,2025,12,50
H00007,320.01.0052,IRS25703640,2025-10-28,5000,5,58.9501,1,YERLİ,42.15,Mal kabul,E,Şartlı kabul,6992.8944,60,2025,10,44
H00004,320.01.0004,IRS25703641,2025-12-09,1000,1,100.1663,1,YERLİ,43.45,Kısmi teslim,H,Şartlı kabul,2305.3234,30,2025,12,50
H00007,320.01.0004,IRS25703642,2025-10-24,120,0.12,61.8618,1,YERLİ,42.15,İthalat dosyası,E,,176.119,0,2025,10,43
H00016,320.01.0012,IRS25703643,2025-12-12,1000,1000,97.1253,1,YERLİ,43.45,Sevk irsaliyesi,H,Şartlı kabul,2235.3349,45,2025,12,50
D00010,320.01.0012,IRS25703644,2025-10-21,120,120,234.3659,1,YERLİ,42.15,Sevk irsaliyesi,E,,667.2339,30,2025,10,43
D00010,320.01.0012,IRS25703645,2025-12-02,2000,2000,250.3962,1,YERLİ,43.45,Sevk irsaliyesi,E,Kalite onaylı,11525.7169,30,2025,12,49
D00007,320.01.0008,IRS25703646,2025-12-11,2000,2000,103.7946,1,YERLİ,43.45,Mal kabul,H,Kalite onaylı,4777.6571,60,2025,12,50
H00003,320.01.0008,IRS25703647,2025-12-13,120,0.12,86.0667,1,YERLİ,43.45,Numune kabul,H,Şartlı kabul,237.6986,45,2025,12,50
H00003,320.01.0002,IRS25703648,2025-11-15,5000,5,85.0101,1,YERLİ,42.8,Kısmi teslim,H,,9931.0864,60,2025,11,46
H00003,320.01.0002,IRS25703649,2025-10-26,500,0.5,102.3333,1,YERLİ,42.15,İthalat dosyası,H,Şartlı kabul,1213.9181,30,2025,10,43
D00012,320.01.0050,IRS25703650,2025-10-29,2000,2000,177.1468,1,YERLİ,42.15,Kısmi teslim,H,Şartlı kabul,8405.5421,90,2025,10,44
H00008,320.01.0050,IRS25703651,2025-10-31,500,0.5,87.5046,1,YERLİ,42.15,Mal kabul,E,,1038.0142,60,2025,10,44
H00012,320.01.0004,IRS25703652,2025-11-30,10000,10000,42.9261,1,YERLİ,42.8,Kısmi teslim,H,Şartlı kabul,10029.4626,0,2025,11,48
H00010,320.01.0004,IRS26703653,2026-01-11,500,0.5,31.6656,1,YERLİ,44.1,Kısmi teslim,H,,359.0204,0,2026,1,2
D00010,320.01.0004,IRS25703654,2025-10-10,500,500,240.6236,1,YERLİ,42.15,Numune kabul,E,Şartlı kabul,2854.3725,90,2025,10,41
H00008,320.01.0028,IRS25703655,2025-12-07,10000,10,85.6405,1,YERLİ,43.45,İthalat dosyası,E,Şartlı kabul,19710.1266,90,2025,12,49
D00006,320.01.0028,IRS25703656,2025-10-30,250,250,418.2567,1,YERLİ,42.15,Kısmi teslim,H,,2480.7633,60,2025,10,44
D00008,320.01.0009,IRS25703658,2025-10-25,2500,2500,380.946,1,YERLİ,42.15,Mal kabul,E,Şartlı kabul,22594.6619,60,2025,10,43
D00010,320.01.0009,IRS26703659,2026-01-11,125,125,242.7429,1,YERLİ,44.1,Kısmi teslim,H,Kalite onaylı,688.0468,90,2026,1,2
D00002,320.01.0009,IRS26703660,2026-01-03,250,250,82.6661,1,YERLİ,44.1,Kısmi teslim,E,,468.6287,90,2026,1,1
H00012,320.01.0006,IRS25703661,2025-11-15,500,500,41.3782,1,YERLİ,42.8,İthalat dosyası,H,Şartlı kabul,483.3902,60,2025,11,46
H00011,320.01.0006,IRS25703662,2025-10-27,1000,1,45.3539,1,YERLİ,42.15,Mal kabul,H,,1076.0119,90,2025,10,44
H00001,320.01.0001,IRS25703663,2025-10-21,120,0.12,73.1044,1,YERLİ,42.15,Mal kabul,E,Kalite onaylı,208.1264,30,2025,10,43
H00014,320.01.0001,IRS25703664,2025-10-19,2000,2,47.7237,1,YERLİ,42.15,Kısmi teslim,E,,2264.4698,45,2025,10,42
D00001,320.01.0014,IRS26703665,2026-01-02,250,250,43.9551,1,YERLİ,44.1,Numune kabul,H,,249.1786,90,2026,1,1
D00008,320.01.0014,IRS25703666,2025-11-07,120,120,402.7923,1,YERLİ,42.8,Mal kabul,H,Şartlı kabul,1129.3242,90,2025,11,45
D00002,320.01.0025,IRS25703667,2025-12-15,500,500,81.4671,1,İTHAL,43.45,Numune kabul,H,,937.481,0,2025,12,51
D00007,320.01.0025,IRS25703669,2025-11-17,10000,10000,101.2958,1,İTHAL,42.8,Mal kabul,H,,23667.243,0,2025,11,47
D00005,320.01.0002,IRS25703670,2025-12-03,500,500,338.6325,1,YERLİ,43.45,Kısmi teslim,E,,3896.8067,45,2025,12,49
D00011,320.01.0007,IRS25703673,2025-11-18,500,500,11.4749,1,YERLİ,42.8,Kısmi teslim,H,Şartlı kabul,134.0526,30,2025,11,47
H00007,320.01.0007,IRS25703674,2025-11-22,10000,10,51.9778,1,YERLİ,42.8,Kısmi teslim,H,Şartlı kabul,12144.3458,30,2025,11,47
H00011,320.01.0007,IRS25703675,2025-10-18,2000,2,46.93,1,YERLİ,42.15,İthalat dosyası,E,,2226.809,30,2025,10,42
D00008,320.01.0004,IRS26703676,2026-01-07,2000,2000,387.5097,1,YERLİ,44.1,Kısmi teslim,E,,17574.1361,0,2026,1,2
D00007,320.01.0020,IRS26703677,2026-01-06,1000,1000,105.4032,1,YERLİ,44.1,Mal kabul,E,,2390.0952,90,2026,1,2
D00002,320.01.0020,IRS25703678,2025-11-09,1000,1000,73.0069,1,YERLİ,42.8,Numune kabul,H,,1705.7687,45,2025,11,45
H00006,320.01.0003,IRS25703679,2025-11-03,120,0.12,129.9348,1,İTHAL,42.8,Kısmi teslim,H,,364.3032,90,2025,11,45
D00011,320.01.0003,IRS25703680,2025-11-10,500,500,13.171,1,İTHAL,42.8,Numune kabul,H,,153.8668,0,2025,11,46
