ID,YIL,HAFTA,GRUP,TOPLAM
906263,2026,15,MONTAJ,213.6
906264,2025,42,KESIM,382.5
906265,2025,42,PRES,588.6
906266,2025,42,MONTAJ,188.1
906267,2025,28,KESIM,587.4
906268,2025,28,MATBAA,629.2
906269,2025,29,PRES,607.9
906270,2025,29,MONTAJ,316.3
906274,2025,27,KESIM,487.5
906275,2025,27,MATBAA,555.3
906276,2025,27,PRES,185.4
906277,2025,27,MONTAJ,210.4
906278,2025,28,KESIM,279.7
906279,2025,28,MATBAA,367.8
906280,2025,28,MONTAJ,303.1
906281,2025,43,KESIM,622.4
906282,2025,44,MATBAA,512.4
906283,2025,44,PRES,266.3
906284,2025,44,MONTAJ,321.6
906285,2025,52,KESIM,495.4
906286,2025,52,MATBAA,636.2
906287,2025,52,PRES,222.1
906288,2025,1,MONTAJ,339.9
906289,2025,28,KESIM,301
906290,2025,28,MATBAA,503.7
906291,2025,28,MONTAJ,461.8
906292,2026,22,KESIM,345.8
906293,2026,22,MATBAA,267.4
906294,2026,22,PRES,484.4
906295,2026,23,MONTAJ,378.3
906296,2025,45,KESIM,120.4
906297,2025,45,PRES,194.4
906298,2025,45,MONTAJ,607
906299,2026,24,KESIM,178.1
906300,2026,24,MATBAA,133.1
906301,2026,24,MONTAJ,424.6
906302,2025,34,KESIM,248
906303,2025,34,MATBAA,318.9
906304,2025,34,PRES,315.1
906305,2025,35,MONTAJ,320
906306,2026,17,KESIM,385.7
906307,2026,17,PRES,562.1
906308,2026,17,MONTAJ,479.7
906309,2026,24,KESIM,503
906310,2026,24,MATBAA,334.4
906311,2026,24,MONTAJ,598.6
906312,2025,30,KESIM,444.9
906313,2025,30,PRES,215.1
906314,2025,30,MONTAJ,128.7
906315,2025,38,KESIM,294.5
906316,2025,38,PRES,523
906317,2025,38,MONTAJ,624.4
906318,2026,11,KESIM,421.1
906319,2026,11,MATBAA,454.6
906320,2026,11,PRES,611.9
906321,2026,11,MONTAJ,453.6
906322,2025,34,KESIM,487.7
906323,2025,34,PRES,578.2
906324,2025,34,MONTAJ,362.7
906325,2025,1,KESIM,491.3
906326,2025,1,MATBAA,208.1
906327,2025,1,PRES,334.1
906328,2026,1,MONTAJ,135.7
906329,2025,36,KESIM,583.2
906330,2025,37,MATBAA,358.4
906331,2025,37,PRES,307.5
906332,2025,37,MONTAJ,317.3
906333,2025,47,KESIM,207.5
906334,2025,47,MATBAA,146.8
906335,2025,47,PRES,216.5
906336,2025,47,MONTAJ,530
906337,2025,33,KESIM,126
906338,2025,33,MATBAA,388.5
906339,2025,33,PRES,462.3
906340,2025,33,MONTAJ,594.3
906341,2026,18,KESIM,250.2
906342,2026,18,DIJITAL,386.3
906343,2026,18,PRES,401.1
906344,2026,19,MONTAJ,611.8
906345,2025,33,KESIM,244
906346,2025,33,MATBAA,600.1
906347,2025,33,PRES,225.5
906348,2025,33,MONTAJ,379.4
906349,2025,29,KESIM,621.6
906350,2025,29,MATBAA,336.6
906351,2025,29,PRES,202.7
906352,2025,29,MONTAJ,169
906353,2026,24,KESIM,199.8
906354,2026,25,PRES,408
906355,2026,25,MONTAJ,296.5
906356,2025,42,KESIM,549.3
906357,2025,42,DIJITAL,442.6
906358,2025,42,PRES,517.9
906359,2025,42,MONTAJ,348.2
906360,2025,28,KESIM,490.4
906361,2025,28,PRES,192
906362,2025,29,MONTAJ,585.3
906363,2025,48,KESIM,531.4
906364,2025,48,DIJITAL,244.9
906365,2025,48,PRES,591.9
906366,2025,48,MONTAJ,502.7
906367,2026,21,KESIM,637.1
906368,2026,21,MATBAA,312.9
906369,2026,21,PRES,123.9
906370,2026,21,MONTAJ,416.6
906371,2026,14,KESIM,125.8
906372,2026,14,MATBAA,519
906373,2026,14,PRES,409.4
906374,2026,14,MONTAJ,600.3
906379,2026,23,KESIM,227.3
906380,2026,23,DIJITAL,302.2
906381,2026,23,PRES,245.4
906382,2026,23,MONTAJ,524.6
906383,2026,31,KESIM,225.3
906387,2026,2,KESIM,195
906388,2026,3,MATBAA,161.4
906389,2026,3,PRES,323.7
906390,2026,3,MONTAJ,618.4
906391,2026,22,KESIM,214.7
906392,2026,22,PRES,285.4
906393,2026,22,MONTAJ,266.1
906394,2026,29,KESIM,509.1
906395,2026,29,PRES,343.5
906396,2026,29,MONTAJ,397.3
906397,2026,7,KESIM,376.4
906398,2026,7,DIJITAL,394.4
906399,2026,7,PRES,408.9
906400,2026,7,MONTAJ,581.7
906401,2025,41,KESIM,316.4
906402,2025,41,DIJITAL,194
906403,2025,41,PRES,269.2
906404,2025,41,MONTAJ,470.9
906405,2026,13,KESIM,453
906406,2026,13,MATBAA,316.2
906407,2026,13,PRES,338.2
906408,2026,14,MONTAJ,550.5
906409,2026,26,KESIM,425.6
906410,2026,26,DIJITAL,320.8
906411,2026,26,PRES,576
906412,2026,26,MONTAJ,232.4
906413,2026,8,KESIM,310.6
906414,2026,8,PRES,269.7
906415,2026,8,MONTAJ,448.7
906416,2025,27,KESIM,292
906417,2025,27,PRES,446.6
906418,2025,27,MONTAJ,487.1
906422,2026,2,KESIM,448.8
906423,2026,2,PRES,270.7
906424,2026,2,MONTAJ,379.6
906425,2025,44,KESIM,630.1
906426,2025,44,PRES,493.4
906427,2025,44,MONTAJ,386.2
906428,2026,27,KESIM,544.2
906429,2026,27,DIJITAL,419.1
906430,2026,27,PRES,518.5
906431,2026,27,MONTAJ,250.7
906432,2025,48,KESIM,148.5
906433,2025,49,MATBAA,464.1
906434,2025,49,PRES,381.1
906435,2025,49,MONTAJ,340
906436,2026,9,KESIM,526.5
906437,2026,9,PRES,627.8
906438,2026,9,MONTAJ,467.3
906439,2025,28,KESIM,489.8
906440,2025,28,PRES,453.4
906441,2025,28,MONTAJ,129.6
906442,2025,52,KESIM,267.6
906443,2025,52,DIJITAL,490.6
906444,2025,1,PRES,375
906445,2025,1,MONTAJ,536
906446,2026,10,KESIM,589.3
906447,2026,10,MATBAA,140.8
906448,2026,10,MONTAJ,252.3
906449,2026,11,KESIM,484.1
906450,2026,11,MATBAA,402.4
906451,2026,11,MONTAJ,127
906452,2025,40,KESIM,415.4
906453,2025,40,PRES,518.4
906454,2025,40,MONTAJ,121.4
906455,2026,6,KESIM,155.7
906456,2026,6,MATBAA,428.6
906457,2026,6,PRES,274.3
906458,2026,6,MONTAJ,500.7
906459,2026,19,KESIM,314.6
906460,2026,19,MATBAA,411.1
906461,2026,19,MONTAJ,499.2
906462,2025,1,KESIM,627.1
906463,2026,1,MATBAA,400.9
906464,2026,1,MONTAJ,624.3
906465,2025,41,KESIM,582.7
906466,2025,41,MATBAA,303.1
906467,2025,41,MONTAJ,354.5
906468,2026,15,KESIM,278.5
906469,2026,15,PRES,311.6
906470,2026,15,MONTAJ,333.6
906471,2025,51,KESIM,342.4
906472,2025,51,DIJITAL,369
906473,2025,52,PRES,303.2
906474,2025,52,MONTAJ,525.9
906475,2026,10,KESIM,298.2
906476,2026,10,PRES,496.2
906477,2026,10,MONTAJ,492.3
906478,2026,5,KESIM,571
906479,2026,6,PRES,585.6
906480,2026,6,MONTAJ,576.6
906481,2025,35,KESIM,313.5
906482,2025,35,MATBAA,494.5
906483,2025,36,PRES,232.6
906484,2025,36,MONTAJ,603.1
906489,2026,16,KESIM,483.2
906490,2026,16,MATBAA,535.8
906491,2026,16,MONTAJ,527.3
906492,2026,2,KESIM,349.9
906493,2026,2,MATBAA,462.4
906494,2026,2,PRES,465.6
906495,2026,2,MONTAJ,182.1
906496,2025,41,KESIM,229.4
906497,2025,41,MATBAA,476.4
906498,2025,41,MONTAJ,142.6
906499,2026,3,KESIM,600.4
906500,2026,3,PRES,271.4
906501,2026,4,MONTAJ,287.9
906502,2026,11,KESIM,320.8
906503,2026,11,MATBAA,307.1
906504,2026,12,PRES,144.8
906505,2026,12,MONTAJ,223.3
906506,2025,26,KESIM,471.5
906507,2025,26,DIJITAL,335.9
906508,2025,27,PRES,241.9
906509,2025,27,MONTAJ,412.2
906510,2025,43,KESIM,386.7
906511,2025,43,MATBAA,329.8
906512,2025,43,PRES,159.6
906513,2025,44,MONTAJ,241.8
906514,2025,26,KESIM,609.4
906515,2025,27,MATBAA,261.8
906516,2025,27,MONTAJ,221.9
906520,2025,32,KESIM,138
906521,2025,32,MATBAA,334.1
906522,2025,32,PRES,140.2
906523,2025,33,MONTAJ,128.5
906524,2026,24,KESIM,245.9
906525,2026,25,MATBAA,150.4
906526,2026,25,PRES,414.7
906527,2026,25,MONTAJ,136.2
906528,2026,13,KESIM,201.2
906529,2026,13,MATBAA,295.3
906530,2026,13,MONTAJ,128.8
906531,2026,13,KESIM,148.4
906532,2026,13,MATBAA,561.3
906533,2026,13,PRES,583.9
906534,2026,13,MONTAJ,509.3
906535,2026,22,KESIM,555.5
906536,2026,22,MATBAA,499.7
906537,2026,22,PRES,333.5
906538,2026,22,MONTAJ,639.8
906539,2026,27,KESIM,197.1
906540,2026,27,DIJITAL,547.2
906541,2026,27,PRES,370.7
906542,2026,27,MONTAJ,263.8
906543,2026,19,KESIM,287.6
906544,2026,19,MATBAA,568.5
906545,2026,19,PRES,337.8
906546,2026,20,MONTAJ,267.3
906547,2026,25,KESIM,403.7
906548,2026,25,MATBAA,196.8
906549,2026,26,MONTAJ,412.9
906550,2026,8,KESIM,528.7
906551,2026,8,MATBAA,602.7
906552,2026,8,MONTAJ,344.2
906553,2025,48,KESIM,617.9
906554,2025,48,PRES,557
906555,2025,48,MONTAJ,170.2
906556,2026,29,KESIM,217.2
906557,2026,30,DIJITAL,630.6
906558,2026,30,PRES,568.4
906559,2026,30,MONTAJ,130.8
906560,2026,16,KESIM,177.9
906561,2026,16,PRES,321
906562,2026,16,MONTAJ,469.4
906563,2025,39,KESIM,427.2
906564,2025,39,DIJITAL,269
906565,2025,40,PRES,326.3
906566,2025,40,MONTAJ,199.3
906567,2026,12,KESIM,209.2
906568,2026,12,MATBAA,624.2
906569,2026,12,MONTAJ,228.1
906570,2026,5,KESIM,475.9
906571,2026,5,DIJITAL,414.6
906572,2026,5,PRES,266.8
906573,2026,6,MONTAJ,166.4
906574,2025,39,KESIM,247.1
906575,2025,39,PRES,236.5
906576,2025,39,MONTAJ,280.3
906577,2026,25,KESIM,266.3
906578,2026,25,PRES,141.2
906579,2026,25,MONTAJ,185.5
906583,2026,18,KESIM,323.5
906584,2026,18,MATBAA,189
906585,2026,19,MONTAJ,317.9
906586,2026,19,KESIM,418
906587,2026,19,DIJITAL,548.5
906588,2026,20,PRES,527.3
906589,2026,20,MONTAJ,499.7
906590,2026,20,KESIM,353.2
906591,2026,20,DIJITAL,169.2
906592,2026,20,PRES,565.6
906593,2026,20,MONTAJ,636.3
906594,2025,30,KESIM,484.9
906595,2025,30,PRES,226.8
906596,2025,31,MONTAJ,538
906597,2025,27,KESIM,506.9
906598,2025,27,MATBAA,352.6
906599,2025,27,PRES,145.1
906600,2025,27,MONTAJ,545.3
906601,2025,31,KESIM,638.2
906602,2025,31,DIJITAL,559.9
906603,2025,31,PRES,367.4
906604,2025,31,MONTAJ,343.1
906605,2025,50,KESIM,369.2
906606,2025,50,MATBAA,475.1
906607,2025,50,MONTAJ,459.7
906608,2026,24,KESIM,611.6
906609,2026,24,DIJITAL,571.9
906610,2026,24,PRES,420.1
906611,2026,24,MONTAJ,527.3
906612,2026,11,KESIM,451.4
906613,2026,11,MATBAA,254.9
906614,2026,11,PRES,166.5
906615,2026,11,MONTAJ,529.8
906616,2026,2,KESIM,273.5
906617,2026,2,MATBAA,354
906618,2026,2,MONTAJ,325.8
906619,2025,28,KESIM,205.1
906620,2025,28,PRES,347.1
906621,2025,28,MONTAJ,225.4
906622,2025,38,KESIM,631.5
906623,2025,39,PRES,184.4
906624,2025,39,MONTAJ,285.1
906625,2025,44,KESIM,451.2
906626,2025,44,DIJITAL,536.6
906627,2025,44,PRES,420.1
906628,2025,44,MONTAJ,232
906629,2026,20,KESIM,546.9
906630,2026,20,PRES,171.2
906631,2026,20,MONTAJ,506.8
906632,2025,38,KESIM,212.4
906633,2025,39,PRES,431
906634,2025,39,MONTAJ,450.5
906635,2026,24,KESIM,280.6
906636,2026,25,MATBAA,609.9
906637,2026,25,MONTAJ,499.9
906638,2025,50,KESIM,216.3
906639,2025,50,MATBAA,406
906640,2025,50,PRES,373.5
906641,2025,50,MONTAJ,486.4
906642,2026,6,KESIM,201.6
906643,2026,6,MATBAA,324.7
906644,2026,7,PRES,204.6
906645,2026,7,MONTAJ,433.5
906646,2026,1,KESIM,341.9
906647,2026,2,DIJITAL,602.6
906648,2026,2,PRES,150.4
906649,2026,2,MONTAJ,252.8
906650,2025,50,KESIM,367.8
906651,2025,50,DIJITAL,508.8
906652,2025,50,PRES,179.5
906653,2025,51,MONTAJ,366
906654,2025,27,KESIM,587.6
906655,2025,28,PRES,299.9
906656,2025,28,MONTAJ,553.4
906657,2026,13,KESIM,203.6
906658,2026,13,DIJITAL,271
906659,2026,13,PRES,358
906660,2026,14,MONTAJ,403.2
906661,2025,34,KESIM,315.1
906662,2025,34,DIJITAL,632.4
906663,2025,34,PRES,282.2
906664,2025,34,MONTAJ,378.1
906665,2025,47,KESIM,154.3
906666,2025,47,PRES,587.3
906667,2025,47,MONTAJ,360.3
906668,2025,51,KESIM,557.4
906669,2025,51,MATBAA,225.4
906670,2025,52,MONTAJ,487.4
906671,2026,30,KESIM,495.2
906672,2026,30,MATBAA,244.5
906673,2026,30,MONTAJ,159.1
906674,2025,31,KESIM,546.5
906675,2025,32,MATBAA,356.7
906676,2025,32,PRES,176.6
906677,2025,32,MONTAJ,322.5
906678,2026,21,KESIM,416.6
906679,2026,21,MATBAA,375.3
906680,2026,21,PRES,406.5
906681,2026,21,MONTAJ,545.7
906682,2025,31,KESIM,380.8
906683,2025,32,DIJITAL,472.1
906684,2025,32,PRES,259.9
906685,2025,32,MONTAJ,134.4
906686,2026,8,KESIM,379.1
906687,2026,8,MATBAA,126.5
906688,2026,9,MONTAJ,385.7
906689,2026,5,KESIM,370.9
906690,2026,5,DIJITAL,551.6
906691,2026,5,PRES,447.1
906692,2026,5,MONTAJ,382.7
906693,2025,39,KESIM,474.6
906694,2025,40,DIJITAL,244.1
906695,2025,40,PRES,477
906696,2025,40,MONTAJ,477.9
906697,2026,12,KESIM,358.7
906698,2026,12,MATBAA,461.7
906699,2026,12,MONTAJ,439.5
906700,2026,25,KESIM,524.1
906701,2026,25,MATBAA,534.1
906702,2026,25,PRES,272.9
906703,2026,25,MONTAJ,521.3
906704,2025,30,KESIM,181.5
906705,2025,30,DIJITAL,477.9
906706,2025,30,PRES,629.7
906707,2025,30,MONTAJ,476.2
906708,2025,51,KESIM,506.4
906709,2025,51,MATBAA,354.1
906710,2025,51,MONTAJ,155.3
906711,2026,18,KESIM,627.2
906712,2026,18,MATBAA,273.6
906713,2026,18,MONTAJ,129.4
906714,2025,51,KESIM,141.5
906715,2025,51,PRES,336.6
906716,2025,51,MONTAJ,493
906717,2025,44,KESIM,484.8
906718,2025,44,DIJITAL,305.9
906719,2025,44,PRES,633.6
906720,2025,45,MONTAJ,606.5
906721,2026,14,KESIM,278
906722,2026,14,PRES,176.7
906723,2026,14,MONTAJ,537.9
906724,2025,27,KESIM,534.5
906725,2025,27,DIJITAL,379.9
906726,2025,27,PRES,324.2
906727,2025,27,MONTAJ,269.5
906728,2026,28,KESIM,586.8
906729,2026,29,PRES,375.5
906730,2026,29,MONTAJ,122.8
906731,2026,23,KESIM,413.5
906732,2026,23,PRES,244.3
906733,2026,23,MONTAJ,180.5
906734,2026,14,KESIM,619.6
906735,2026,15,MATBAA,544.6
906736,2026,15,MONTAJ,537.2
906737,2026,14,KESIM,293
906738,2026,14,MATBAA,176.7
906739,2026,14,PRES,577.4
906740,2026,14,MONTAJ,160.7
906741,2025,30,KESIM,222.3
906742,2025,30,MATBAA,553.8
906743,2025,30,PRES,433.9
906744,2025,30,MONTAJ,563.2
906745,2025,41,KESIM,377
906746,2025,41,MATBAA,266
906747,2025,41,MONTAJ,596.5
906748,2026,16,KESIM,167.7
906749,2026,16,PRES,397.6
906750,2026,17,MONTAJ,234.3
906751,2026,17,KESIM,137.5
906752,2026,18,DIJITAL,181.2
906753,2026,18,PRES,394.8
906754,2026,18,MONTAJ,552.1
906755,2026,18,KESIM,432.7
906756,2026,18,MATBAA,489
906757,2026,19,MONTAJ,498.1
906758,2025,36,KESIM,163.8
906759,2025,36,DIJITAL,280.9
906760,2025,36,PRES,530.3
906761,2025,37,MONTAJ,469.4
906762,2025,26,KESIM,569.5
906763,2025,26,DIJITAL,123.9
906764,2025,26,PRES,397
906765,2025,27,MONTAJ,280.1
906766,2026,3,KESIM,612.4
906767,2026,3,DIJITAL,193.6
906768,2026,4,PRES,262.9
906769,2026,4,MONTAJ,191.3
906770,2025,43,KESIM,213.1
906771,2025,43,MATBAA,242.5
906772,2025,43,PRES,145.9
906773,2025,43,MONTAJ,194.2
906774,2026,2,KESIM,298.9
906775,2026,2,PRES,157.8
906776,2026,3,MONTAJ,589.3
906777,2025,29,KESIM,469.3
906778,2025,30,MATBAA,136.1
906779,2025,30,PRES,287
906780,2025,30,MONTAJ,481.7
906781,2025,40,KESIM,308.8
906782,2025,40,MATBAA,226.9
906783,2025,40,PRES,238.5
906784,2025,40,MONTAJ,462.4
906785,2025,45,KESIM,143.2
906786,2025,46,MATBAA,198.3
906787,2025,46,PRES,374.6
906788,2025,46,MONTAJ,375.9
906789,2025,34,KESIM,610.4
906790,2025,34,PRES,379.7
906791,2025,34,MONTAJ,639.8
906792,2026,18,KESIM,419.8
906793,2026,18,MATBAA,261.1
906794,2026,18,MONTAJ,360.6
906795,2026,8,KESIM,530.6
906796,2026,8,MATBAA,533.8
906797,2026,8,PRES,262.4
906798,2026,9,MONTAJ,407.3
906799,2026,6,KESIM,200
906800,2026,6,PRES,593.4
906801,2026,6,MONTAJ,157.8
906802,2025,49,KESIM,630.6
906803,2025,49,DIJITAL,184.2
906804,2025,49,PRES,307.5
906805,2025,49,MONTAJ,261.7
906806,2025,27,KESIM,233.8
906807,2025,27,MATBAA,328
906808,2025,27,PRES,124.5
906809,2025,28,MONTAJ,380.2
906810,2025,27,KESIM,624.4
906811,2025,27,MATBAA,449.3
906812,2025,27,PRES,142
906813,2025,28,MONTAJ,277.8
906817,2026,16,KESIM,384.5
906818,2026,16,MATBAA,566.7
906819,2026,17,PRES,308.2
906820,2026,17,MONTAJ,209.4
906821,2026,31,KESIM,222.6
906825,2025,49,KESIM,313
906826,2025,49,MATBAA,635.4
906827,2025,49,MONTAJ,484.2
906828,2025,45,KESIM,274.2
906829,2025,45,MATBAA,504.1
906830,2025,46,PRES,244.9
906831,2025,46,MONTAJ,628.4
906832,2025,41,KESIM,614.1
906833,2025,41,PRES,162
906834,2025,41,MONTAJ,405
906835,2025,50,KESIM,268.8
906836,2025,50,PRES,312
906837,2025,50,MONTAJ,535.2
906838,2026,25,KESIM,367.3
906839,2026,25,DIJITAL,227.8
906840,2026,25,PRES,444.5
906841,2026,25,MONTAJ,448.8
906842,2026,16,KESIM,381.5
906843,2026,16,PRES,322.4
906844,2026,17,MONTAJ,629.9
906845,2026,23,KESIM,303.9
906846,2026,23,DIJITAL,356
906847,2026,24,PRES,236.9
906848,2026,24,MONTAJ,163.8
906849,2026,17,KESIM,488.3
906850,2026,17,PRES,129.2
906851,2026,18,MONTAJ,377
906852,2025,27,KESIM,566.5
906853,2025,27,MATBAA,576.4
906854,2025,27,PRES,338.4
906855,2025,27,MONTAJ,526.9
906856,2025,44,KESIM,216.8
906857,2025,44,MATBAA,161.4
906858,2025,44,MONTAJ,377.7
906859,2025,44,KESIM,465
906860,2025,44,PRES,604.8
906861,2025,44,MONTAJ,550.4
906862,2025,28,KESIM,164.1
906863,2025,28,DIJITAL,587.9
906864,2025,29,PRES,152.6
906865,2025,29,MONTAJ,341.2
906866,2025,27,KESIM,396.8
906867,2025,27,DIJITAL,628.6
906868,2025,27,PRES,441.3
906869,2025,27,MONTAJ,633.8
906870,2025,35,KESIM,134.2
906871,2025,36,DIJITAL,391
906872,2025,36,PRES,556.2
906873,2025,36,MONTAJ,500.6
906874,2025,44,KESIM,371.4
906875,2025,44,DIJITAL,334
906876,2025,44,PRES,242.9
906877,2025,44,MONTAJ,142.3
906878,2026,19,KESIM,259.6
906879,2026,19,MATBAA,574.3
906880,2026,19,PRES,561
906881,2026,19,MONTAJ,495.7
906882,2025,39,KESIM,182.7
906883,2025,39,DIJITAL,494.9
906884,2025,39,PRES,510.3
906885,2025,39,MONTAJ,510.8
906886,2025,52,KESIM,410
906887,2025,52,DIJITAL,318.5
906888,2025,52,PRES,235.4
906889,2025,52,MONTAJ,227.1
906890,2025,26,KESIM,207.5
906891,2025,26,PRES,304.8
906892,2025,26,MONTAJ,480.6
906893,2025,45,KESIM,257.3
906894,2025,45,DIJITAL,293.7
906895,2025,45,PRES,265.9
906896,2025,46,MONTAJ,521.5
906897,2025,28,KESIM,404
906898,2025,28,MATBAA,578
906899,2025,28,PRES,261.4
906900,2025,28,MONTAJ,190.9
906901,2025,40,KESIM,512.3
906902,2025,40,MATBAA,591.2
906903,2025,40,PRES,504.7
906904,2025,40,MONTAJ,430.5
906905,2025,42,KESIM,507.4
906906,2025,43,PRES,493.2
906907,2025,43,MONTAJ,263.6
906908,2026,19,KESIM,561.8
906909,2026,19,MATBAA,203.1
906910,2026,19,MONTAJ,190.6
906911,2026,6,KESIM,149.3
906912,2026,6,PRES,608.3
906913,2026,7,MONTAJ,126.7
906914,2025,44,KESIM,586
906915,2025,44,DIJITAL,545.5
906916,2025,44,PRES,530.9
906917,2025,44,MONTAJ,345.5
906918,2026,20,KESIM,447.3
906919,2026,20,MATBAA,508.4
906920,2026,20,PRES,448
906921,2026,20,MONTAJ,518.6
906922,2025,26,KESIM,140
906923,2025,26,DIJITAL,475.4
906924,2025,27,PRES,590.5
906925,2025,27,MONTAJ,493.8
906926,2026,11,KESIM,298.5
906927,2026,12,DIJITAL,446.1
906928,2026,12,PRES,174.7
906929,2026,12,MONTAJ,179
906930,2026,11,KESIM,469.4
906931,2026,11,MATBAA,421.6
906932,2026,11,MONTAJ,405.8
906933,2026,13,KESIM,387.2
906934,2026,13,MATBAA,197.3
906935,2026,13,MONTAJ,162.1
906936,2025,45,KESIM,623.5
906937,2025,45,MATBAA,377.1
906938,2025,45,PRES,138.4
906939,2025,46,MONTAJ,540
906943,2026,2,KESIM,230.8
906944,2026,2,MATBAA,211.1
906945,2026,2,PRES,270.6
906946,2026,2,MONTAJ,141.9
906947,2025,47,KESIM,279.2
906948,2025,48,MATBAA,185.9
906949,2025,48,MONTAJ,257.7
906953,2025,40,KESIM,561.7
906954,2025,40,MATBAA,299
906955,2025,40,PRES,398.3
906956,2025,41,MONTAJ,372.2
906957,2026,9,KESIM,420.7
906958,2026,9,MATBAA,359.7
906959,2026,10,PRES,305.6
906960,2026,10,MONTAJ,183.5
906961,2025,46,KESIM,277.5
906962,2025,46,MATBAA,632.5
906963,2025,47,MONTAJ,439.4
906964,2025,27,KESIM,347.7
906965,2025,27,MATBAA,361.1
906966,2025,27,PRES,354.8
906967,2025,28,MONTAJ,432.4
906968,2026,19,KESIM,579.1
906969,2026,19,MATBAA,521.6
906970,2026,19,PRES,536.6
906971,2026,19,MONTAJ,469.2
906972,2026,1,KESIM,520.1
906973,2026,1,DIJITAL,122.1
906974,2026,1,PRES,323.1
906975,2026,1,MONTAJ,289.3
906976,2026,13,KESIM,215.4
906977,2026,14,MATBAA,447.5
906978,2026,14,MONTAJ,289.9
906979,2025,36,KESIM,495.7
906980,2025,36,MATBAA,337.6
906981,2025,37,PRES,604.4
906982,2025,37,MONTAJ,614.5
906983,2026,28,KESIM,261.6
906984,2026,28,MATBAA,344.1
906985,2026,28,MONTAJ,319.8
906986,2025,51,KESIM,605.4
906987,2025,52,MATBAA,630.4
906988,2025,52,MONTAJ,352.8
906989,2025,47,KESIM,286.6
906990,2025,47,MATBAA,615.3
906991,2025,47,PRES,604.8
906992,2025,47,MONTAJ,475.4
906993,2025,30,KESIM,337.4
906994,2025,30,PRES,625.2
906995,2025,30,MONTAJ,426.3
906996,2025,34,KESIM,149.9
906997,2025,35,MATBAA,233.7
906998,2025,35,PRES,531.1
906999,2025,35,MONTAJ,266.5
907000,2026,17,KESIM,391.6
907001,2026,17,MATBAA,444.8
907002,2026,18,MONTAJ,601.3
907003,2026,5,KESIM,531
907004,2026,5,PRES,605
907005,2026,5,MONTAJ,617.7
907006,2025,44,KESIM,537.7
907007,2025,44,MATBAA,535.9
907008,2025,44,MONTAJ,303
907009,2026,15,KESIM,178.8
907010,2026,15,MATBAA,277.3
907011,2026,15,PRES,274.3
907012,2026,16,MONTAJ,283.7
907013,2026,23,KESIM,422.3
907014,2026,24,MATBAA,389.5
907015,2026,24,PRES,240.6
907016,2026,24,MONTAJ,502
907017,2025,26,KESIM,603.5
907018,2025,26,MATBAA,312.3
907019,2025,26,MONTAJ,636.2
907020,2025,1,KESIM,398.4
907021,2026,1,MATBAA,450.8
907022,2026,1,MONTAJ,591.2
907023,2026,16,KESIM,549.6
907024,2026,16,DIJITAL,479.9
907025,2026,16,PRES,384.2
907026,2026,16,MONTAJ,318.6
907027,2026,9,KESIM,505.9
907028,2026,10,PRES,355.1
907029,2026,10,MONTAJ,212
907030,2026,14,KESIM,340.2
907031,2026,15,MATBAA,424.6
907032,2026,15,MONTAJ,242.3
907033,2026,19,KESIM,538
907034,2026,19,MATBAA,137.6
907035,2026,19,PRES,306.4
907036,2026,19,MONTAJ,482.3
907037,2025,37,KESIM,421.4
907038,2025,37,MATBAA,425
907039,2025,37,MONTAJ,244.7
907040,2025,48,KESIM,479.1
907041,2025,49,PRES,271.4
907042,2025,49,MONTAJ,264.2
907043,2025,31,KESIM,340
907044,2025,32,DIJITAL,224.3
907045,2025,32,PRES,515.6
907046,2025,32,MONTAJ,484.2
907047,2026,5,KESIM,500.1
907048,2026,5,MATBAA,446.6
907049,2026,6,MONTAJ,327
907050,2025,41,KESIM,463.2
907051,2025,42,DIJITAL,621
907052,2025,42,PRES,535.4
907053,2025,42,MONTAJ,404.1
907054,2025,48,KESIM,173.2
907055,2025,48,DIJITAL,227.2
907056,2025,49,PRES,325.1
907057,2025,49,MONTAJ,347.4
907058,2026,10,KESIM,212.7
907059,2026,10,MATBAA,183.9
907060,2026,10,MONTAJ,514.3
907061,2026,17,KESIM,341.1
907062,2026,17,MATBAA,406
907063,2026,17,MONTAJ,189.3
907064,2025,31,KESIM,256.4
907065,2025,31,MATBAA,593.7
907066,2025,31,PRES,194.2
907067,2025,31,MONTAJ,528.5
907068,2025,38,KESIM,420.6
907069,2025,38,MATBAA,597.8
907070,2025,39,PRES,120.4
907071,2025,39,MONTAJ,538.5
907075,2026,4,KESIM,137.6
907076,2026,4,MATBAA,543.5
907077,2026,4,PRES,400.8
907078,2026,5,MONTAJ,489.8
907079,2026,8,KESIM,443.8
907080,2026,8,DIJITAL,633.4
907081,2026,8,PRES,521.7
907082,2026,9,MONTAJ,346.8
907083,2026,20,KESIM,186.1
907084,2026,20,MATBAA,429.7
907085,2026,20,PRES,292
907086,2026,20,MONTAJ,262.7
907087,2025,50,KESIM,287.9
907088,2025,50,PRES,246.4
907089,2025,50,MONTAJ,455.6
907090,2025,40,KESIM,298.5
907091,2025,40,PRES,559.5
907092,2025,40,MONTAJ,381.3
907093,2026,31,KESIM,327.5
907094,2026,31,MATBAA,183.4
907095,2026,31,MONTAJ,638.8
907096,2026,3,KESIM,545
907097,2026,3,DIJITAL,204.7
907098,2026,4,PRES,284.2
907099,2026,4,MONTAJ,151.9
907103,2026,6,KESIM,469
907104,2026,6,PRES,370
907105,2026,6,MONTAJ,380.2
