INCKEYNO,FISNO,SIRA,STHAR_TARIH,ODEKOD,OFSET,ORAN,ODEME_TARIHI,KDV_ORANI,ODEME_TUTARI_KDVLI_TL,ODEME_TUTARI_KDVLI_USD,BIRIM_FIYAT_TL,BIRIM_FIYAT_USD,ODEME_TUTARI_NET_TL,ODEME_TUTARI_NET_USD
113126,SIP26006179,1,2026-04-17,OD05,0,0.3,2026-04-17,0.2,2304987.4944,50272.3554,666.9524,14.5464,1920822.912,41893.6295
113126,SIP26006179,1,2026-04-17,OD05,60,0.7,2026-06-16,0.2,5378304.1536,117302.1626,666.9524,14.5464,4481920.128,97751.8021
113127,SIP26006179,2,2026-04-17,OD05,0,0.3,2026-04-17,0.2,371754.72,8108.0637,129.0815,2.8153,309795.6,6756.7197
113127,SIP26006179,2,2026-04-17,OD05,60,0.7,2026-06-16,0.2,867427.68,18918.8153,129.0815,2.8153,722856.4,15765.6794
113128,SIP26006179,3,2026-04-17,OD05,0,0.3,2026-04-17,0.2,281183.1667,6132.6754,813.6087,17.745,234319.3056,5110.5628
113128,SIP26006179,3,2026-04-17,OD05,60,0.7,2026-06-16,0.2,656094.0557,14309.5759,813.6087,17.745,546745.0464,11924.6466
113129,SIP26006180,1,2026-04-20,OD05,0,0.3,2026-04-20,0.2,571069.44,12455.1677,528.768,11.5326,475891.2,10379.3064
113129,SIP26006180,1,2026-04-20,OD05,60,0.7,2026-06-19,0.2,1332495.36,29062.058,528.768,11.5326,1110412.8,24218.3817
113130,STK26000914,1,2026-04-20,OD07,60,0,2026-06-19,0.2,0,0,747.0379,16.2931,0,0
113130,STK26000914,1,2026-04-20,OD07,120,1,2026-08-18,0.2,4482227.4,97758.5038,747.0379,16.2931,3735189.5,81465.4198
113131,SIP26006181,1,2026-04-20,OD05,0,0.3,2026-04-20,0.2,1779697.2672,38815.6438,858.2645,18.719,1483081.056,32346.3698
113131,SIP26006181,1,2026-04-20,OD05,60,0.7,2026-06-19,0.2,4152626.9568,90569.8355,858.2645,18.719,3460522.464,75474.8629
113132,SIP26006182,1,2026-04-20,OD04,90,1,2026-07-19,0.2,3678054,80219.2803,613.009,13.3699,3065045,66849.4002
113133,SIP26006183,1,2026-04-20,OD08,0,0.2,2026-04-20,0.2,2479470.72,54077.8783,516.5564,11.2662,2066225.6,45064.8986
113133,SIP26006183,1,2026-04-20,OD08,45,0.4,2026-06-04,0.2,4958941.44,108155.7566,516.5564,11.2662,4132451.2,90129.7972
113133,SIP26006183,1,2026-04-20,OD08,90,0.4,2026-07-19,0.2,4958941.44,108155.7566,516.5564,11.2662,4132451.2,90129.7972
113134,SIP26006184,1,2026-04-20,OD05,0,0.3,2026-04-20,0.2,128529.936,2803.2701,595.046,12.9781,107108.28,2336.0585
113134,SIP26006184,1,2026-04-20,OD05,60,0.7,2026-06-19,0.2,299903.184,6540.9637,595.046,12.9781,249919.32,5450.8031
113135,SIP26006184,2,2026-04-20,OD05,0,0.3,2026-04-20,0.2,1813474.656,39552.3371,419.7858,9.1556,1511228.88,32960.2809
113135,SIP26006184,2,2026-04-20,OD05,60,0.7,2026-06-19,0.2,4231440.864,92288.7866,419.7858,9.1556,3526200.72,76907.3221
113136,SIP26006184,3,2026-04-20,OD05,0,0.3,2026-04-20,0.2,255014.6976,5561.9345,983.853,21.4581,212512.248,4634.9454
113136,SIP26006184,3,2026-04-20,OD05,60,0.7,2026-06-19,0.2,595034.2944,12977.8472,983.853,21.4581,495861.912,10814.8727
113137,SIP26006184,4,2026-04-20,OD05,0,0.3,2026-04-20,0.2,60786.409,1325.7668,351.7732,7.6723,50655.3408,1104.8057
113137,SIP26006184,4,2026-04-20,OD05,60,0.7,2026-06-19,0.2,141834.9542,3093.4559,351.7732,7.6723,118195.7952,2577.8799
113138,SIP26006185,1,2026-04-20,OD02,30,1,2026-05-20,0.2,477876.9024,10422.6151,414.8237,9.0474,398230.752,8685.5126
113139,SIP26006185,2,2026-04-20,OD02,30,1,2026-05-20,0.2,537245.928,11717.4684,746.1749,16.2743,447704.94,9764.557
113140,SIP26006185,3,2026-04-20,OD02,30,1,2026-05-20,0.2,95771.0822,2088.7913,277.1154,6.044,79809.2352,1740.6594
113141,SIP26006185,4,2026-04-20,OD02,30,1,2026-05-20,0.2,1539562.68,33578.2482,427.6563,9.3273,1282968.9,27981.8735
113142,STK26000915,1,2026-04-20,OD08,0,0.2,2026-04-20,0.2,165168.8986,3602.3751,716.8789,15.6353,137640.7488,3001.9793
113142,STK26000915,1,2026-04-20,OD08,45,0.4,2026-06-04,0.2,330337.7971,7204.7502,716.8789,15.6353,275281.4976,6003.9585
113142,STK26000915,1,2026-04-20,OD08,90,0.4,2026-07-19,0.2,330337.7971,7204.7502,716.8789,15.6353,275281.4976,6003.9585
113143,STK26000915,2,2026-04-20,OD08,0,0.2,2026-04-20,0.2,235313.8848,5132.2548,817.0621,17.8203,196094.904,4276.879
113143,STK26000915,2,2026-04-20,OD08,45,0.4,2026-06-04,0.2,470627.7696,10264.5097,817.0621,17.8203,392189.808,8553.7581
113143,STK26000915,2,2026-04-20,OD08,90,0.4,2026-07-19,0.2,470627.7696,10264.5097,817.0621,17.8203,392189.808,8553.7581
113144,SIP26006186,1,2026-04-20,OD08,0,0.2,2026-04-20,0.2,500850.2938,10923.6705,362.3049,7.902,417375.2448,9103.0588
113144,SIP26006186,1,2026-04-20,OD08,45,0.4,2026-06-04,0.2,1001700.5875,21847.3411,362.3049,7.902,834750.4896,18206.1175
113144,SIP26006186,1,2026-04-20,OD08,90,0.4,2026-07-19,0.2,1001700.5875,21847.3411,362.3049,7.902,834750.4896,18206.1175
113145,SIP26006186,2,2026-04-20,OD08,0,0.2,2026-04-20,0.2,500042.4,10906.0502,416.702,9.0884,416702,9088.3751
113145,SIP26006186,2,2026-04-20,OD08,45,0.4,2026-06-04,0.2,1000084.8,21812.1003,416.702,9.0884,833404,18176.7503
113145,SIP26006186,2,2026-04-20,OD08,90,0.4,2026-07-19,0.2,1000084.8,21812.1003,416.702,9.0884,833404,18176.7503
113146,SIP26006186,3,2026-04-20,OD08,0,0.2,2026-04-20,0.2,45440.4073,991.0667,657.4133,14.3383,37867.0061,825.8889
113146,SIP26006186,3,2026-04-20,OD08,45,0.4,2026-06-04,0.2,90880.8146,1982.1334,657.4133,14.3383,75734.0122,1651.7778
113146,SIP26006186,3,2026-04-20,OD08,90,0.4,2026-07-19,0.2,90880.8146,1982.1334,657.4133,14.3383,75734.0122,1651.7778
113147,STK26000916,1,2026-04-20,OD03,60,1,2026-06-19,0.2,605589.12,13208.0506,420.548,9.1723,504657.6,11006.7088
113148,STK26000916,2,2026-04-20,OD03,60,1,2026-06-19,0.2,176816.736,3856.4174,1023.245,22.3172,147347.28,3213.6811
113149,STK26000916,3,2026-04-20,OD03,60,1,2026-06-19,0.2,382071.168,8333.068,530.6544,11.5737,318392.64,6944.2233
113150,STK26000917,1,2026-04-20,OD08,0,0.2,2026-04-20,0.2,360525.1968,7863.145,625.9118,13.6513,300437.664,6552.6208
113150,STK26000917,1,2026-04-20,OD08,45,0.4,2026-06-04,0.2,721050.3936,15726.2899,625.9118,13.6513,600875.328,13105.2416
113150,STK26000917,1,2026-04-20,OD08,90,0.4,2026-07-19,0.2,721050.3936,15726.2899,625.9118,13.6513,600875.328,13105.2416
113151,STK26000918,1,2026-04-20,OD02,30,1,2026-05-20,0.2,10184443.2,222125.2606,707.253,15.4254,8487036,185104.3839
113152,STK26000918,2,2026-04-20,OD02,30,1,2026-05-20,0.2,249454.9872,5440.6758,577.4421,12.5942,207879.156,4533.8965
113153,SIP26006187,1,2026-04-20,OD08,0,0.2,2026-04-20,0.2,124243.3152,2709.7779,431.4004,9.409,103536.096,2258.1482
113153,SIP26006187,1,2026-04-20,OD08,45,0.4,2026-06-04,0.2,248486.6304,5419.5557,431.4004,9.409,207072.192,4516.2964
113153,SIP26006187,1,2026-04-20,OD08,90,0.4,2026-07-19,0.2,248486.6304,5419.5557,431.4004,9.409,207072.192,4516.2964
113154,SIP26006188,1,2026-04-20,OD04,90,1,2026-07-19,0.2,6158855.52,134326.1836,427.6983,9.3282,5132379.6,111938.4864
113155,SIP26006189,1,2026-04-21,OD08,0,0.2,2026-04-21,0.2,290133.8726,6327.8925,629.6308,13.7324,241778.2272,5273.2438
113155,SIP26006189,1,2026-04-21,OD08,45,0.4,2026-06-05,0.2,580267.7453,12655.7851,629.6308,13.7324,483556.4544,10546.4876
113155,SIP26006189,1,2026-04-21,OD08,90,0.4,2026-07-20,0.2,580267.7453,12655.7851,629.6308,13.7324,483556.4544,10546.4876
113156,STK26000919,1,2026-04-21,OD07,60,0,2026-06-20,0.2,0,0,755.1014,16.469,0,0
113156,STK26000919,1,2026-04-21,OD07,120,1,2026-08-19,0.2,8698768.128,189722.3147,755.1014,16.469,7248973.44,158101.9289
113157,SIP26006190,1,2026-04-21,OD01,0,1,2026-04-21,0.2,4578606,99860.5453,763.101,16.6434,3815505,83217.121
113158,SIP26006190,2,2026-04-21,OD01,0,1,2026-04-21,0.2,11866867.2,258819.3501,494.4528,10.7841,9889056,215682.7917
113159,STK26000920,1,2026-04-21,OD04,90,1,2026-07-20,0.2,986882.112,21524.1464,856.6685,18.6842,822401.76,17936.7887
113160,STK26000920,2,2026-04-21,OD04,90,1,2026-07-20,0.2,10105524,220404.0131,421.0635,9.1835,8421270,183670.0109
113161,SIP26006191,1,2026-04-21,OD04,90,1,2026-07-20,0.2,72448.9661,1580.1301,838.5297,18.2885,60374.1384,1316.7751
113162,SIP26006192,1,2026-04-21,OD03,60,1,2026-06-20,0.2,10733389.92,234097.9263,745.3743,16.2568,8944491.6,195081.6052
113163,SIP26006193,1,2026-04-21,OD07,60,0,2026-06-20,0.2,0,0,753.6765,16.4379,0,0
113163,SIP26006193,1,2026-04-21,OD07,120,1,2026-08-19,0.2,1808823.6,39450.8964,753.6765,16.4379,1507353,32875.747
113164,SIP26006194,1,2026-04-21,OD05,0,0.3,2026-04-21,0.2,1270758.528,27715.5622,441.2356,9.6235,1058965.44,23096.3019
113164,SIP26006194,1,2026-04-21,OD05,60,0.7,2026-06-20,0.2,2965103.232,64669.6452,441.2356,9.6235,2470919.36,53891.371
113165,SIP26006194,2,2026-04-21,OD05,0,0.3,2026-04-21,0.2,1052945.9136,22965.0145,609.3437,13.2899,877454.928,19137.5121
113165,SIP26006194,2,2026-04-21,OD05,60,0.7,2026-06-20,0.2,2456873.7984,53585.0338,609.3437,13.2899,2047394.832,44654.1948
113166,SIP26006194,3,2026-04-21,OD05,0,0.3,2026-04-21,0.2,711027.936,15507.6976,822.949,17.9487,592523.28,12923.0814
113166,SIP26006194,3,2026-04-21,OD05,60,0.7,2026-06-20,0.2,1659065.184,36184.6278,822.949,17.9487,1382554.32,30153.8565
113167,SIP26006195,1,2026-04-21,OD07,60,0,2026-06-20,0.2,0,0,631.5754,13.7748,0,0
113167,SIP26006195,1,2026-04-21,OD07,120,1,2026-08-19,0.2,454734.288,9917.8689,631.5754,13.7748,378945.24,8264.8907
113168,SIP26006196,1,2026-04-21,OD03,60,1,2026-06-20,0.2,3065052.672,66849.5675,532.1272,11.6058,2554210.56,55707.973
113169,SIP26006196,2,2026-04-21,OD03,60,1,2026-06-20,0.2,2602906.2,56770.0371,433.8177,9.4617,2169088.5,47308.3642
113170,SIP26006197,1,2026-04-21,OD01,0,1,2026-04-21,0.2,29546.5536,644.4177,68.3948,1.4917,24622.128,537.0148
113171,STK26000921,1,2026-04-21,OD08,0,0.2,2026-04-21,0.2,858134.016,18716.1181,372.454,8.1233,715111.68,15596.7651
113171,STK26000921,1,2026-04-21,OD08,45,0.4,2026-06-05,0.2,1716268.032,37432.2362,372.454,8.1233,1430223.36,31193.5302
113171,STK26000921,1,2026-04-21,OD08,90,0.4,2026-07-20,0.2,1716268.032,37432.2362,372.454,8.1233,1430223.36,31193.5302
113172,STK26000921,2,2026-04-21,OD08,0,0.2,2026-04-21,0.2,375733.008,8194.8311,782.7771,17.0726,313110.84,6829.026
113172,STK26000921,2,2026-04-21,OD08,45,0.4,2026-06-05,0.2,751466.016,16389.6623,782.7771,17.0726,626221.68,13658.0519
113172,STK26000921,2,2026-04-21,OD08,90,0.4,2026-07-20,0.2,751466.016,16389.6623,782.7771,17.0726,626221.68,13658.0519
113173,SIP26006198,1,2026-04-21,OD04,90,1,2026-07-20,0.2,95749.92,2088.3298,132.986,2.9005,79791.6,1740.2748
113174,SIP26006199,1,2026-04-21,OD03,60,1,2026-06-20,0.2,2798808,61042.7045,466.468,10.1738,2332340,50868.9204
113175,SIP26006199,2,2026-04-21,OD03,60,1,2026-06-20,0.2,89599.703,1954.192,259.2584,5.6545,74666.4192,1628.4933
113176,SIP26006200,1,2026-04-22,OD04,90,1,2026-07-21,0.2,87116.904,1900.0415,120.9957,2.6389,72597.42,1583.3679
113177,SIP26006200,2,2026-04-22,OD04,90,1,2026-07-21,0.2,572486.256,12486.0688,795.1198,17.3418,477071.88,10405.0574
113178,SIP26006201,1,2026-04-22,OD01,0,1,2026-04-22,0.2,100745.568,2197.2861,349.811,7.6295,83954.64,1831.0718
113179,SIP26006201,2,2026-04-22,OD01,0,1,2026-04-22,0.2,466313.3568,10170.4113,404.7859,8.8285,388594.464,8475.3427
113180,SIP26006202,1,2026-04-22,OD03,60,1,2026-06-21,0.2,2321135.136,50624.5395,805.9497,17.578,1934279.28,42187.1162
113181,SIP26006202,2,2026-04-22,OD03,60,1,2026-06-21,0.2,3456532.224,75387.8348,400.0616,8.7254,2880443.52,62823.1956
113182,SIP26006203,1,2026-04-22,OD04,90,1,2026-07-21,0.2,490555.44,10699.1372,340.6635,7.43,408796.2,8915.9477
113183,SIP26006204,1,2026-04-22,OD02,30,1,2026-05-22,0.2,198304.0358,4325.0608,573.7964,12.5146,165253.3632,3604.2173
113184,STK26000922,1,2026-04-22,OD01,0,1,2026-04-22,0.2,861832.368,18796.7801,598.4947,13.0533,718193.64,15663.9834
113185,STK26000922,2,2026-04-22,OD01,0,1,2026-04-22,0.2,1510129.08,32936.294,419.4803,9.149,1258440.9,27446.9117
113186,STK26000922,3,2026-04-22,OD01,0,1,2026-04-22,0.2,7600623.552,165771.506,879.7018,19.1865,6333852.96,138142.9217
113187,STK26000922,4,2026-04-22,OD01,0,1,2026-04-22,0.2,356944.2768,7785.0442,826.2599,18.0209,297453.564,6487.5368
113188,SIP26006205,1,2026-04-22,OD02,30,1,2026-05-22,0.2,813893.8752,17751.2296,706.5051,15.4091,678244.896,14792.6913
113189,STK26000923,1,2026-04-22,OD03,60,1,2026-06-21,0.2,385805.952,8414.5246,669.802,14.6085,321504.96,7012.1038
113190,STKB26000424,1,2026-04-22,OD05,0,0.3,2026-04-22,0.2,2237550.912,48801.5466,776.9274,16.945,1864625.76,40667.9555
113190,STKB26000424,1,2026-04-22,OD05,60,0.7,2026-06-21,0.2,5220952.128,113870.2754,776.9274,16.945,4350793.44,94891.8962
113191,SIP26006206,1,2026-04-22,OD04,90,1,2026-07-21,0.2,1448148,31584.4711,603.395,13.1602,1206790,26320.3926
113192,SIP26006206,2,2026-04-22,OD04,90,1,2026-07-21,0.2,106642.7136,2325.9043,370.2872,8.0761,88868.928,1938.2536
113193,SIP26006207,1,2026-04-22,OD04,90,1,2026-07-21,0.2,113049.0086,2465.6272,327.1094,7.1343,94207.5072,2054.6894
113194,STK26000924,1,2026-04-22,OD02,30,1,2026-05-22,0.2,5302633.92,115651.7758,552.3577,12.0471,4418861.6,96376.4798
113195,SIP26006208,1,2026-04-22,OD03,60,1,2026-06-21,0.2,900764.352,19645.8964,781.9135,17.0537,750636.96,16371.5804
113196,SIP26006209,1,2026-04-22,OD08,0,0.2,2026-04-22,0.2,546128.64,11911.2026,948.14,20.6792,455107.2,9926.0022
113196,SIP26006209,1,2026-04-22,OD08,45,0.4,2026-06-06,0.2,1092257.28,23822.4052,948.14,20.6792,910214.4,19852.0044
113196,SIP26006209,1,2026-04-22,OD08,90,0.4,2026-07-21,0.2,1092257.28,23822.4052,948.14,20.6792,910214.4,19852.0044
113197,SIP26006209,2,2026-04-22,OD08,0,0.2,2026-04-22,0.2,159752.5402,3484.243,346.6852,7.5613,133127.1168,2903.5358
113197,SIP26006209,2,2026-04-22,OD08,45,0.4,2026-06-06,0.2,319505.0803,6968.4859,346.6852,7.5613,266254.2336,5807.0716
113197,SIP26006209,2,2026-04-22,OD08,90,0.4,2026-07-21,0.2,319505.0803,6968.4859,346.6852,7.5613,266254.2336,5807.0716
113198,SIP26006209,3,2026-04-22,OD08,0,0.2,2026-04-22,0.2,175855.7088,3835.4571,1017.6835,22.1959,146546.424,3196.2143
113198,SIP26006209,3,2026-04-22,OD08,45,0.4,2026-06-06,0.2,351711.4176,7670.9142,1017.6835,22.1959,293092.848,6392.4285
113198,SIP26006209,3,2026-04-22,OD08,90,0.4,2026-07-21,0.2,351711.4176,7670.9142,1017.6835,22.1959,293092.848,6392.4285
113199,SIP26006210,1,2026-04-23,OD04,90,1,2026-07-22,0.2,3423905.28,74676.2329,594.428,12.9646,2853254.4,62230.1941
113200,SIP26006210,2,2026-04-23,OD04,90,1,2026-07-22,0.2,963368.784,21011.3148,669.0061,14.5912,802807.32,17509.429
113201,SIP26006210,3,2026-04-23,OD04,90,1,2026-07-22,0.2,742824.2304,16201.1828,644.8127,14.0635,619020.192,13500.9856
113202,SIP26006210,4,2026-04-23,OD04,90,1,2026-07-22,0.2,509325.696,11108.5212,707.3968,15.4285,424438.08,9257.101
113203,SIP26006210,5,2026-04-23,OD04,90,1,2026-07-22,0.2,3129751.296,68260.6608,543.3596,11.8508,2608126.08,56883.884
113204,SIP26006211,1,2026-04-23,OD07,60,0,2026-06-22,0.2,0,0,377.5627,8.2347,0,0
113204,SIP26006211,1,2026-04-23,OD07,120,1,2026-08-21,0.2,652428.3456,14229.6259,377.5627,8.2347,543690.288,11858.0215
113205,SIP26006212,1,2026-04-23,OD06,0,0.5,2026-04-23,0.2,122363.7235,2668.7835,708.1234,15.4443,101969.7696,2223.9863
113205,SIP26006212,1,2026-04-23,OD06,45,0.5,2026-06-07,0.2,122363.7235,2668.7835,708.1234,15.4443,101969.7696,2223.9863
113206,SIP26006212,2,2026-04-23,OD06,0,0.5,2026-04-23,0.2,3034285.2,66178.5213,421.4285,9.1915,2528571,55148.7677
113206,SIP26006212,2,2026-04-23,OD06,45,0.5,2026-06-07,0.2,3034285.2,66178.5213,421.4285,9.1915,2528571,55148.7677
113207,SIP26006213,1,2026-04-23,OD07,60,0,2026-06-22,0.2,0,0,937.8333,20.4544,0,0
113207,SIP26006213,1,2026-04-23,OD07,120,1,2026-08-21,0.2,1350479.952,29454.3065,937.8333,20.4544,1125399.96,24545.2554
113208,SIP26006213,2,2026-04-23,OD07,60,0,2026-06-22,0.2,0,0,644.5285,14.0573,0,0
113208,SIP26006213,2,2026-04-23,OD07,120,1,2026-08-21,0.2,6187473.6,134950.3511,644.5285,14.0573,5156228,112458.626
113209,SIP26006213,3,2026-04-23,OD07,60,0,2026-06-22,0.2,0,0,839.6457,18.3129,0,0
113209,SIP26006213,3,2026-04-23,OD07,120,1,2026-08-21,0.2,580363.1078,12657.8649,839.6457,18.3129,483635.9232,10548.2208
113210,SIP26006213,4,2026-04-23,OD07,60,0,2026-06-22,0.2,0,0,471.1852,10.2767,0,0
113210,SIP26006213,4,2026-04-23,OD07,120,1,2026-08-21,0.2,6785066.88,147984.0105,471.1852,10.2767,5654222.4,123320.0087
113211,SIP26006213,5,2026-04-23,OD07,60,0,2026-06-22,0.2,0,0,546.4391,11.918,0,0
113211,SIP26006213,5,2026-04-23,OD07,120,1,2026-08-21,0.2,1967180.76,42904.7058,546.4391,11.918,1639317.3,35753.9215
113212,SIP26006214,1,2026-04-23,OD08,0,0.2,2026-04-23,0.2,65907.1296,1437.451,572.1105,12.4779,54922.608,1197.8759
113212,SIP26006214,1,2026-04-23,OD08,45,0.4,2026-06-07,0.2,131814.2592,2874.9021,572.1105,12.4779,109845.216,2395.7517
113212,SIP26006214,1,2026-04-23,OD08,90,0.4,2026-07-22,0.2,131814.2592,2874.9021,572.1105,12.4779,109845.216,2395.7517
113213,SIP26006214,2,2026-04-23,OD08,0,0.2,2026-04-23,0.2,346375.968,7554.5467,721.6166,15.7386,288646.64,6295.4556
113213,SIP26006214,2,2026-04-23,OD08,45,0.4,2026-06-07,0.2,692751.936,15109.0935,721.6166,15.7386,577293.28,12590.9112
113213,SIP26006214,2,2026-04-23,OD08,90,0.4,2026-07-22,0.2,692751.936,15109.0935,721.6166,15.7386,577293.28,12590.9112
113214,SIP26006215,1,2026-04-23,OD07,60,0,2026-06-22,0.2,0,0,970.7107,21.1714,0,0
113214,SIP26006215,1,2026-04-23,OD07,120,1,2026-08-21,0.2,670955.2358,14633.702,970.7107,21.1714,559129.3632,12194.7517
113215,SIP26006216,1,2026-04-23,OD07,60,0,2026-06-22,0.2,0,0,753.5455,16.435,0,0
113215,SIP26006216,1,2026-04-23,OD07,120,1,2026-08-21,0.2,1302126.624,28399.7083,753.5455,16.435,1085105.52,23666.4236
113216,STKB26000425,1,2026-04-23,OD08,0,0.2,2026-04-23,0.2,2447.9124,53.3896,70.8308,1.5448,2039.927,44.4913
113216,STKB26000425,1,2026-04-23,OD08,45,0.4,2026-06-07,0.2,4895.8249,106.7792,70.8308,1.5448,4079.8541,88.9826
113216,STKB26000425,1,2026-04-23,OD08,90,0.4,2026-07-22,0.2,4895.8249,106.7792,70.8308,1.5448,4079.8541,88.9826
113217,STKB26000425,2,2026-04-23,OD08,0,0.2,2026-04-23,0.2,59663.0448,1301.266,414.3267,9.0366,49719.204,1084.3883
113217,STKB26000425,2,2026-04-23,OD08,45,0.4,2026-06-07,0.2,119326.0896,2602.5319,414.3267,9.0366,99438.408,2168.7766
113217,STKB26000425,2,2026-04-23,OD08,90,0.4,2026-07-22,0.2,119326.0896,2602.5319,414.3267,9.0366,99438.408,2168.7766
113218,SIP26006217,1,2026-04-23,OD02,30,1,2026-05-23,0.2,290095.8624,6327.0635,335.7591,7.323,241746.552,5272.5529
113219,SIP26006218,1,2026-04-23,OD07,60,0,2026-06-22,0.2,0,0,367.2485,8.0098,0,0
113219,SIP26006218,1,2026-04-23,OD07,120,1,2026-08-21,0.2,1057675.68,23068.1719,367.2485,8.0098,881396.4,19223.4766
113220,SIP26006219,1,2026-04-23,OD06,0,0.5,2026-04-23,0.2,37101.335,809.1894,214.7068,4.6828,30917.7792,674.3245
113220,SIP26006219,1,2026-04-23,OD06,45,0.5,2026-06-07,0.2,37101.335,809.1894,214.7068,4.6828,30917.7792,674.3245
113221,SIP26006220,1,2026-04-24,OD01,0,1,2026-04-24,0.2,978946.272,21351.0637,339.9119,7.4136,815788.56,17792.5531
113222,SIP26006221,1,2026-04-24,OD03,60,1,2026-06-23,0.2,9988050.24,217841.8809,693.6146,15.1279,8323375.2,181534.9008
113223,SIP26006221,2,2026-04-24,OD03,60,1,2026-06-23,0.2,334158.84,7288.0881,464.1095,10.1223,278465.7,6073.4068
113224,STK26000925,1,2026-04-24,OD08,0,0.2,2026-04-24,0.2,1239620.544,27036.435,430.4238,9.3877,1033017.12,22530.3625
113224,STK26000925,1,2026-04-24,OD08,45,0.4,2026-06-08,0.2,2479241.088,54072.87,430.4238,9.3877,2066034.24,45060.725
113224,STK26000925,1,2026-04-24,OD08,90,0.4,2026-07-23,0.2,2479241.088,54072.87,430.4238,9.3877,2066034.24,45060.725
113225,STK26000925,2,2026-04-24,OD08,0,0.2,2026-04-24,0.2,91725.9696,2000.5664,636.9859,13.8928,76438.308,1667.1387
113225,STK26000925,2,2026-04-24,OD08,45,0.4,2026-06-08,0.2,183451.9392,4001.1328,636.9859,13.8928,152876.616,3334.2773
113225,STK26000925,2,2026-04-24,OD08,90,0.4,2026-07-23,0.2,183451.9392,4001.1328,636.9859,13.8928,152876.616,3334.2773
113226,STK26000925,3,2026-04-24,OD08,0,0.2,2026-04-24,0.2,153799.7875,3354.4119,667.5338,14.5591,128166.4896,2795.3433
113226,STK26000925,3,2026-04-24,OD08,45,0.4,2026-06-08,0.2,307599.575,6708.8239,667.5338,14.5591,256332.9792,5590.6866
113226,STK26000925,3,2026-04-24,OD08,90,0.4,2026-07-23,0.2,307599.575,6708.8239,667.5338,14.5591,256332.9792,5590.6866
113227,STK26000925,4,2026-04-24,OD08,0,0.2,2026-04-24,0.2,17059.3171,372.068,197.4458,4.3063,14216.0976,310.0567
113227,STK26000925,4,2026-04-24,OD08,45,0.4,2026-06-08,0.2,34118.6342,744.136,197.4458,4.3063,28432.1952,620.1133
113227,STK26000925,4,2026-04-24,OD08,90,0.4,2026-07-23,0.2,34118.6342,744.136,197.4458,4.3063,28432.1952,620.1133
113228,SIP26006222,1,2026-04-24,OD06,0,0.5,2026-04-24,0.2,13462.6176,293.6231,93.4904,2.039,11218.848,244.6859
113228,SIP26006222,1,2026-04-24,OD06,45,0.5,2026-06-08,0.2,13462.6176,293.6231,93.4904,2.039,11218.848,244.6859
113229,SIP26006222,2,2026-04-24,OD06,0,0.5,2026-04-24,0.2,377136.576,8225.4433,523.8008,11.4242,314280.48,6854.5361
113229,SIP26006222,2,2026-04-24,OD06,45,0.5,2026-06-08,0.2,377136.576,8225.4433,523.8008,11.4242,314280.48,6854.5361
113230,SIP26006223,1,2026-04-24,OD03,60,1,2026-06-23,0.2,1546349.4,33726.2683,429.5415,9.3684,1288624.5,28105.2236
113231,SIP26006224,1,2026-04-24,OD08,0,0.2,2026-04-24,0.2,12835.3075,279.9413,371.392,8.1002,10696.0896,233.2844
113231,SIP26006224,1,2026-04-24,OD08,45,0.4,2026-06-08,0.2,25670.615,559.8826,371.392,8.1002,21392.1792,466.5688
113231,SIP26006224,1,2026-04-24,OD08,90,0.4,2026-07-23,0.2,25670.615,559.8826,371.392,8.1002,21392.1792,466.5688
113232,SIP26006224,2,2026-04-24,OD08,0,0.2,2026-04-24,0.2,99009.12,2159.4137,206.269,4.4988,82507.6,1799.5115
113232,SIP26006224,2,2026-04-24,OD08,45,0.4,2026-06-08,0.2,198018.24,4318.8275,206.269,4.4988,165015.2,3599.0229
113232,SIP26006224,2,2026-04-24,OD08,90,0.4,2026-07-23,0.2,198018.24,4318.8275,206.269,4.4988,165015.2,3599.0229
113233,SIP26006224,3,2026-04-24,OD08,0,0.2,2026-04-24,0.2,897163.968,19567.3712,467.2729,10.1913,747636.64,16306.1426
113233,SIP26006224,3,2026-04-24,OD08,45,0.4,2026-06-08,0.2,1794327.936,39134.7423,467.2729,10.1913,1495273.28,32612.2853
113233,SIP26006224,3,2026-04-24,OD08,90,0.4,2026-07-23,0.2,1794327.936,39134.7423,467.2729,10.1913,1495273.28,32612.2853
113234,SIP26006224,4,2026-04-24,OD08,0,0.2,2026-04-24,0.2,74305.9872,1620.6322,516.0138,11.2544,61921.656,1350.5268
113234,SIP26006224,4,2026-04-24,OD08,45,0.4,2026-06-08,0.2,148611.9744,3241.2644,516.0138,11.2544,123843.312,2701.0537
113234,SIP26006224,4,2026-04-24,OD08,90,0.4,2026-07-23,0.2,148611.9744,3241.2644,516.0138,11.2544,123843.312,2701.0537
113235,SIP26006224,5,2026-04-24,OD08,0,0.2,2026-04-24,0.2,153205.2864,3341.4457,531.9628,11.6022,127671.072,2784.5381
113235,SIP26006224,5,2026-04-24,OD08,45,0.4,2026-06-08,0.2,306410.5728,6682.8914,531.9628,11.6022,255342.144,5569.0762
113235,SIP26006224,5,2026-04-24,OD08,90,0.4,2026-07-23,0.2,306410.5728,6682.8914,531.9628,11.6022,255342.144,5569.0762
113236,SIP26006225,1,2026-04-24,OD06,0,0.5,2026-04-24,0.2,3764405.76,82102.6338,784.2512,17.1047,3137004.8,68418.8615
